track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Strobelite (feat. Peven Everett),6XGddj522FQRHXEhBtjiJu,album,Humanz (Deluxe),2017-04-28,,,272666,59,0.0409,0.64,0.864,0.00000155,4,0.136,-4.909,0,0.0869,105.107,4,0.497,https://open.spotify.com/track/6XGddj522FQRHXEhBtjiJu,spotify:track:6XGddj522FQRHXEhBtjiJu
Saturnz Barz (feat. Popcaan),7l9CE3wmEGOUYw1j4ETjnL,album,Humanz (Deluxe),2017-04-28,,,181906,66,0.0272,0.383,0.621,0,6,0.427,-5.878,0,0.113,80.051,4,0.213,https://open.spotify.com/track/7l9CE3wmEGOUYw1j4ETjnL,spotify:track:7l9CE3wmEGOUYw1j4ETjnL
"Rhymes and Reasons - ""Greatest Hits"" Version",01i0a6vCc4rtR9MNpdPHPf,compilation,John Denver's Greatest Hits,2005-06-07,,,195346,0,0.535,0.365,0.318,0,5,0.0834,-13.158,1,0.0306,136.525,4,0.491,https://open.spotify.com/track/01i0a6vCc4rtR9MNpdPHPf,spotify:track:01i0a6vCc4rtR9MNpdPHPf
Rocky Mountain High,0DjMhBt7aGjrbboFQeGYeG,compilation,John Denver's Greatest Hits,2005-06-07,,,286760,0,0.258,0.463,0.508,0,4,0.33,-9.014,1,0.0266,81.737,4,0.767,https://open.spotify.com/track/0DjMhBt7aGjrbboFQeGYeG,spotify:track:0DjMhBt7aGjrbboFQeGYeG
"Take Me Home, Country Roads - Original Version",0eZcFq1zvOh6buqrL4VBhP,compilation,John Denver's Greatest Hits,2005-06-07,,,191000,0,0.744,0.456,0.378,0,9,0.13,-10.218,1,0.0264,81.844,4,0.648,https://open.spotify.com/track/0eZcFq1zvOh6buqrL4VBhP,spotify:track:0eZcFq1zvOh6buqrL4VBhP
Friends with You,1GL9YsPG2qyvFQnNI6PWtd,compilation,John Denver's Greatest Hits,2005-06-07,,,202853,0,0.73,0.332,0.347,0,2,0.138,-11.209,1,0.0263,89.595,4,0.414,https://open.spotify.com/track/1GL9YsPG2qyvFQnNI6PWtd,spotify:track:1GL9YsPG2qyvFQnNI6PWtd
"Leaving, On a Jet Plane - ""Greatest Hits"" Version",1qYsHkUBFSRrGEQqkogO6U,compilation,John Denver's Greatest Hits,2005-06-07,,,244600,0,0.857,0.438,0.213,0,7,0.0809,-12.311,1,0.0319,121.359,4,0.666,https://open.spotify.com/track/1qYsHkUBFSRrGEQqkogO6U,spotify:track:1qYsHkUBFSRrGEQqkogO6U
"Sunshine on My Shoulders - ""Greatest Hits"" Version",35CsqcashydwdRlL27kRBt,compilation,John Denver's Greatest Hits,2005-06-07,,,313440,0,0.853,0.255,0.259,0.00411,10,0.113,-11.708,1,0.0326,132.31,4,0.239,https://open.spotify.com/track/35CsqcashydwdRlL27kRBt,spotify:track:35CsqcashydwdRlL27kRBt
Daydreams,3hdw4LIMTvjKMCf6WaFK78,compilation,John Denver's Greatest Hits,2005-06-07,,,174573,0,0.706,0.278,0.307,0.0000389,5,0.103,-10.982,1,0.031,173.407,4,0.211,https://open.spotify.com/track/3hdw4LIMTvjKMCf6WaFK78,spotify:track:3hdw4LIMTvjKMCf6WaFK78
For Baby (For Bobbie),3kEyqhqHIZEVpneE9p0DAg,compilation,John Denver's Greatest Hits,2005-06-07,,,178906,0,0.599,0.436,0.331,0,7,0.0674,-12.129,1,0.0294,145.542,4,0.752,https://open.spotify.com/track/3kEyqhqHIZEVpneE9p0DAg,spotify:track:3kEyqhqHIZEVpneE9p0DAg
