track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Someone Great,2VGDntFPvgvqSiUf9ITEfW,album,Sound of Silver,2007-03-12,,,390013,60,0.0418,0.722,0.894,0.00374,7,0.11,-5.903,1,0.0325,113.003,4,0.396,https://open.spotify.com/track/2VGDntFPvgvqSiUf9ITEfW,spotify:track:2VGDntFPvgvqSiUf9ITEfW
A Real Hero,1aJrVsHwcQMZ8TZ6mlvT5J,single,A Real Hero EP,2010-01-11,,,267859,64,0.834,0.719,0.431,0.739,10,0.145,-9.226,1,0.0357,112.004,4,0.378,https://open.spotify.com/track/1aJrVsHwcQMZ8TZ6mlvT5J,spotify:track:1aJrVsHwcQMZ8TZ6mlvT5J
She Doesn't Mind,1fqMyEFOQw7OqKEYVbJsbK,album,Is The World Strange Or Am I Strange?,2011-09-25,,,313440,0,0.561,0.847,0.419,0.0000911,8,0.161,-8.129,0,0.074,133.408,4,0.894,https://open.spotify.com/track/1fqMyEFOQw7OqKEYVbJsbK,spotify:track:1fqMyEFOQw7OqKEYVbJsbK
Video Killed The Radio Star,0cJicN6JLOrwGOjgHXQSB9,compilation,Japan 3-11-11: A Benefit Album,2011-06-30,,,142874,0,0.853,0.683,0.391,0.00359,0,0.0647,-5.626,1,0.0709,133.806,4,0.369,https://open.spotify.com/track/0cJicN6JLOrwGOjgHXQSB9,spotify:track:0cJicN6JLOrwGOjgHXQSB9
Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,album,Torches,2011-05-23,,,239600,87,0.145,0.733,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT
Where I Can't Follow,33dDgCrj6GzT5l3YO4CKFT,single,Where I Can't Follow - Single,2011-08-16,,,204832,17,0.164,0.724,0.574,0,6,0.109,-7.902,1,0.0338,96.046,4,0.515,https://open.spotify.com/track/33dDgCrj6GzT5l3YO4CKFT,spotify:track:33dDgCrj6GzT5l3YO4CKFT
All My Friends,2Ud3deeqLAG988pfW0Kwcl,album,Sound of Silver,2007-03-12,,,462266,62,0.148,0.701,0.788,0.625,2,0.0977,-5.611,1,0.0425,142.584,4,0.795,https://open.spotify.com/track/2Ud3deeqLAG988pfW0Kwcl,spotify:track:2Ud3deeqLAG988pfW0Kwcl
Down The Road,1x5MjCffpcdHLf65eR9r3T,album,Tetra,2012-01-01,,,207186,57,0.0672,0.72,0.595,0.0000473,2,0.0775,-6.109,0,0.0976,111,4,0.486,https://open.spotify.com/track/1x5MjCffpcdHLf65eR9r3T,spotify:track:1x5MjCffpcdHLf65eR9r3T
Meditate,0QOZNyjBIxrr794S2RMqrf,album,Handle With Care,2020-07-17,,,132749,3,0.7,0.526,0.445,0.00000198,9,0.313,-9.911,1,0.132,148.203,4,0.278,https://open.spotify.com/track/0QOZNyjBIxrr794S2RMqrf,spotify:track:0QOZNyjBIxrr794S2RMqrf
Deep In My Mind,4WMejEEKWP21SsF0eNFqRX,compilation,2 Years Later,2022-10-31,,,330324,0,0.00703,0.766,0.736,0.897,1,0.111,-8.47,1,0.0644,116.98,4,0.108,https://open.spotify.com/track/4WMejEEKWP21SsF0eNFqRX,spotify:track:4WMejEEKWP21SsF0eNFqRX
Sinner - Extended Mix,7keTmM7ztouZFvyCzCja7S,single,Sinner,2022-03-11,,,372337,10,0.0175,0.766,0.743,0.395,8,0.0529,-7.376,1,0.0461,126.989,4,0.683,https://open.spotify.com/track/7keTmM7ztouZFvyCzCja7S,spotify:track:7keTmM7ztouZFvyCzCja7S
forest,4BILghhTeJGImphuQcmp75,album,AIR,2022-02-27,,,225857,0,0.506,0.577,0.142,0.599,4,0.145,-23.08,1,0.0374,115.799,3,0.0528,https://open.spotify.com/track/4BILghhTeJGImphuQcmp75,spotify:track:4BILghhTeJGImphuQcmp75
those to come,48wInqebGWDt6004Ay5vLa,album,AIR,2022-02-27,,,248000,0,0.0166,0.537,0.532,0.0000027,3,0.0828,-17.07,1,0.057,119.874,4,0.465,https://open.spotify.com/track/48wInqebGWDt6004Ay5vLa,spotify:track:48wInqebGWDt6004Ay5vLa
the baby,225wSqO5tzQ57JRU8jVIeu,album,AIR,2022-02-27,,,237272,0,0.449,0.587,0.468,0.804,3,0.121,-14.945,1,0.0623,87.996,4,0.0369,https://open.spotify.com/track/225wSqO5tzQ57JRU8jVIeu,spotify:track:225wSqO5tzQ57JRU8jVIeu
flowerbed,3eRXLYO5XyZ71wumj1KwmQ,album,AIR,2022-02-27,,,155000,0,0.59,0.785,0.299,0.911,8,0.117,-16.425,0,0.0349,109.99,4,0.472,https://open.spotify.com/track/3eRXLYO5XyZ71wumj1KwmQ,spotify:track:3eRXLYO5XyZ71wumj1KwmQ
Dying Breed,0SieiDcGvj8cZ0K4hcT3Zd,album,Imploding The Mirage,2020-08-21,,,246000,55,0.00112,0.656,0.78,0.02,1,0.151,-4.743,1,0.0854,151.401,4,0.607,https://open.spotify.com/track/0SieiDcGvj8cZ0K4hcT3Zd,spotify:track:0SieiDcGvj8cZ0K4hcT3Zd
Ecstacy Is On Maple Mountain,3gotUs36vZblqm50H5YOd7,album,Blue Spring,2019-05-03,,,338623,0,0.00174,0.662,0.805,0.75,7,0.0426,-7.638,1,0.0594,125.96,4,0.313,https://open.spotify.com/track/3gotUs36vZblqm50H5YOd7,spotify:track:3gotUs36vZblqm50H5YOd7
Sun In Our Eyes,58FDNEheGy0rsZskL7dyMm,album,Forever Neverland,2018-10-19,,,217932,52,0.0387,0.757,0.825,0.0025,4,0.651,-3.297,0,0.076,125.896,4,0.413,https://open.spotify.com/track/58FDNEheGy0rsZskL7dyMm,spotify:track:58FDNEheGy0rsZskL7dyMm
"Mountains (feat. Sia, Diplo, and Labrinth)",0HCDvbGNsigLpkzCDwpKVr,album,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,,,194733,58,0.39,0.625,0.601,0.0348,1,0.0894,-7.766,1,0.0285,85.967,4,0.195,https://open.spotify.com/track/0HCDvbGNsigLpkzCDwpKVr,spotify:track:0HCDvbGNsigLpkzCDwpKVr
"Audio (feat. Sia, Diplo, and Labrinth)",100eDEmpWV5YGVCqHI0leU,album,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,,,204093,68,0.209,0.568,0.701,0.00000106,3,0.0769,-4.566,0,0.0426,89.969,4,0.353,https://open.spotify.com/track/100eDEmpWV5YGVCqHI0leU,spotify:track:100eDEmpWV5YGVCqHI0leU
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",4lJNen4SMTIJMahALc3DcB,album,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,,,187026,74,0.0077,0.69,0.714,0.0000723,7,0.191,-5.948,1,0.0338,112.009,4,0.489,https://open.spotify.com/track/4lJNen4SMTIJMahALc3DcB,spotify:track:4lJNen4SMTIJMahALc3DcB
"No New Friends (feat. Sia, Diplo, and Labrinth)",6Dma0t0hOe6Bd6u5YRKF3n,album,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,,,175826,63,0.0632,0.725,0.703,0.000251,7,0.14,-4.641,1,0.0466,106.032,4,0.638,https://open.spotify.com/track/6Dma0t0hOe6Bd6u5YRKF3n,spotify:track:6Dma0t0hOe6Bd6u5YRKF3n
Just Believe,2QZuuHydaM9b3NCklAKZbS,album,These Things Happen,2014-06-20,,,242693,47,0.0515,0.766,0.518,0.0567,6,0.113,-8.648,0,0.0374,110.059,4,0.107,https://open.spotify.com/track/2QZuuHydaM9b3NCklAKZbS,spotify:track:2QZuuHydaM9b3NCklAKZbS
Tumblr Girls (feat. Christoph Andersson),4Fv6wNYUixnYkj3Dgfrls8,album,These Things Happen,2014-06-20,,,255680,67,0.101,0.49,0.373,0.000105,8,0.128,-9.762,1,0.26,121.889,4,0.346,https://open.spotify.com/track/4Fv6wNYUixnYkj3Dgfrls8,spotify:track:4Fv6wNYUixnYkj3Dgfrls8
New Saturday,0IESEQWKpprQjsMr88VWXQ,compilation,"Elements, Vol. 1",2018-12-15,,,474833,0,0.508,0.576,0.48,0.871,9,0.0724,-19.346,0,0.0366,109.998,4,0.313,https://open.spotify.com/track/0IESEQWKpprQjsMr88VWXQ,spotify:track:0IESEQWKpprQjsMr88VWXQ
NY Cut,19rxtvTlciVzrBLfcELouG,compilation,"Elements, Vol. 1",2018-12-15,,,376412,0,0.154,0.832,0.861,0.889,9,0.103,-5.273,0,0.163,124.988,4,0.432,https://open.spotify.com/track/19rxtvTlciVzrBLfcELouG,spotify:track:19rxtvTlciVzrBLfcELouG
Super Sleuth,2xWmjP6BYcfoXn1KXejXjy,compilation,"Elements, Vol. 1",2018-12-15,,,626033,0,0.324,0.663,0.779,0.857,7,0.359,-11.695,1,0.0376,101.987,4,0.343,https://open.spotify.com/track/2xWmjP6BYcfoXn1KXejXjy,spotify:track:2xWmjP6BYcfoXn1KXejXjy
Rut,4EcJBIXjI5y9TA6CBfIljo,album,Wonderful Wonderful,2017-09-22,,,264480,48,0.0703,0.639,0.513,0.00242,1,0.102,-6.91,1,0.0305,117.007,4,0.124,https://open.spotify.com/track/4EcJBIXjI5y9TA6CBfIljo,spotify:track:4EcJBIXjI5y9TA6CBfIljo
Run For Cover,5NAiPIEzxAexFE3ucV18Q8,album,Wonderful Wonderful,2017-09-22,,,222146,65,0.0016,0.466,0.951,0.00242,5,0.351,-3.314,1,0.125,165.107,4,0.499,https://open.spotify.com/track/5NAiPIEzxAexFE3ucV18Q8,spotify:track:5NAiPIEzxAexFE3ucV18Q8
Life To Come,6jMRqEHVRC3iamsSscJlbz,album,Wonderful Wonderful,2017-09-22,,,271933,41,0.0255,0.473,0.854,0.0185,0,0.0748,-3.74,1,0.0583,107.978,4,0.318,https://open.spotify.com/track/6jMRqEHVRC3iamsSscJlbz,spotify:track:6jMRqEHVRC3iamsSscJlbz
Skyscrapers,5mUhvWJm21XBOEppDMmGgN,single,Senses,2016-06-10,,,383494,0,0.00158,0.598,0.534,0.124,4,0.319,-5.666,0,0.0272,115.005,4,0.0462,https://open.spotify.com/track/5mUhvWJm21XBOEppDMmGgN,spotify:track:5mUhvWJm21XBOEppDMmGgN
Sex Murder Party (feat. Jamie Principle & Zebra Katz),0rOP1naZV8zL7ahMNTDXhL,album,Humanz (Deluxe),2017-04-28,,,259253,46,0.000135,0.677,0.78,0.301,7,0.111,-8.662,1,0.0676,120.122,4,0.567,https://open.spotify.com/track/0rOP1naZV8zL7ahMNTDXhL,spotify:track:0rOP1naZV8zL7ahMNTDXhL
Interlude: New World,10KESL0iGcPxhB3ExT3p0D,album,Humanz (Deluxe),2017-04-28,,,81986,41,0.0149,0.523,0.742,0.0000015,5,0.0993,-6.247,0,0.0396,97.125,3,0.12,https://open.spotify.com/track/10KESL0iGcPxhB3ExT3p0D,spotify:track:10KESL0iGcPxhB3ExT3p0D
"Out of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)",1venpPIzDTmjPBSVsM1IhB,album,Humanz (Deluxe),2017-04-28,,,224480,50,0.012,0.779,0.585,0.0163,7,0.106,-10.363,1,0.108,120.08,4,0.624,https://open.spotify.com/track/1venpPIzDTmjPBSVsM1IhB,spotify:track:1venpPIzDTmjPBSVsM1IhB
Andromeda (feat. DRAM),2C0KFbb4v9CNWR5c9jWcKC,album,Humanz (Deluxe),2017-04-28,,,197546,67,0.003,0.788,0.472,0.0322,0,0.59,-9.021,1,0.0475,130.084,4,0.257,https://open.spotify.com/track/2C0KFbb4v9CNWR5c9jWcKC,spotify:track:2C0KFbb4v9CNWR5c9jWcKC
Momentz (feat. De La Soul),2RCp9QBnFSxdKe8RD4xF8s,album,Humanz (Deluxe),2017-04-28,,,196906,53,0.0549,0.781,0.98,0.00000274,0,0.597,-5.077,1,0.285,140.235,4,0.487,https://open.spotify.com/track/2RCp9QBnFSxdKe8RD4xF8s,spotify:track:2RCp9QBnFSxdKe8RD4xF8s
