track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Where They At???,3spJ3YgjLtUHklrT7hH68I,album,All My Life,2019-01-28,,,435994,26,0.0435,0.849,0.926,0.00437,4,0.0828,-5.648,1,0.187,132.997,4,0.575,https://open.spotify.com/track/3spJ3YgjLtUHklrT7hH68I,spotify:track:3spJ3YgjLtUHklrT7hH68I
Maquina De Bailar,3u8MPhC5MUkd8qPzxLoHQb,single,Maquina De Bailar,2022-07-15,,,210000,43,0.0135,0.771,0.897,0.846,11,0.335,-8.245,0,0.048,127.996,4,0.261,https://open.spotify.com/track/3u8MPhC5MUkd8qPzxLoHQb,spotify:track:3u8MPhC5MUkd8qPzxLoHQb
Promised Land - Floorplan Paradise Remix,3uMtr7M6QgQWFshaS5Vvmh,single,Promised Land (Floorplan Paradise Remix),2022-07-15,,,318592,21,0.00525,0.659,0.827,0.00457,11,0.131,-5.825,0,0.0826,124.99,4,0.162,https://open.spotify.com/track/3uMtr7M6QgQWFshaS5Vvmh,spotify:track:3uMtr7M6QgQWFshaS5Vvmh
Pure,3yICreqWo6oaNU136hP3u2,single,Pure,2020-09-04,,,365172,40,0.0239,0.805,0.43,0.853,5,0.103,-12.813,0,0.0505,116.002,4,0.157,https://open.spotify.com/track/3yICreqWo6oaNU136hP3u2,spotify:track:3yICreqWo6oaNU136hP3u2
REACHUPDONTSTOP,3yd8ahe0iux1u6LyUWp26v,album,PLANET'S MAD,2020-06-19,,,240280,33,0.0419,0.702,0.807,0.451,11,0.0853,-6.824,0,0.0953,127.987,4,0.524,https://open.spotify.com/track/3yd8ahe0iux1u6LyUWp26v,spotify:track:3yd8ahe0iux1u6LyUWp26v
Obsessed,44jMj48PdwuxMdMCY5bwyk,single,Obsessed,2022-03-25,,,184320,15,0.00154,0.799,0.873,0.00282,9,0.0386,-3.295,1,0.0614,124.988,4,0.564,https://open.spotify.com/track/44jMj48PdwuxMdMCY5bwyk,spotify:track:44jMj48PdwuxMdMCY5bwyk
Billie (Loving Arms),46E2xeKBLrxS8hJ37Gq35G,single,Billie (loving arms),2021-08-31,,,217265,70,0.0561,0.648,0.775,0,5,0.444,-4.798,1,0.0694,128.072,4,0.371,https://open.spotify.com/track/46E2xeKBLrxS8hJ37Gq35G,spotify:track:46E2xeKBLrxS8hJ37Gq35G
Valmer,47Y0rL0NmIstJxFgVWUqVA,single,Cold Harbour,2019-11-01,,,265636,18,0.00252,0.65,0.724,0.83,9,0.127,-9.019,0,0.0348,131.973,4,0.314,https://open.spotify.com/track/47Y0rL0NmIstJxFgVWUqVA,spotify:track:47Y0rL0NmIstJxFgVWUqVA
Agolo - Da Capo’s Touch,47oYm6GkEl2dAgrxNXSxOj,single,Agolo (Da Capo's Touch),2021-12-17,,,370600,38,0.00306,0.873,0.432,0.0499,0,0.539,-10.326,1,0.0595,109.98,4,0.285,https://open.spotify.com/track/47oYm6GkEl2dAgrxNXSxOj,spotify:track:47oYm6GkEl2dAgrxNXSxOj
Elizabeth Street,4BNYPLZUff4LyxLQlTYzbH,single,Elizabeth Street,2019-07-03,,,216586,42,0.00784,0.66,0.776,0.919,7,0.117,-7.051,0,0.0411,126.006,4,0.327,https://open.spotify.com/track/4BNYPLZUff4LyxLQlTYzbH,spotify:track:4BNYPLZUff4LyxLQlTYzbH
Predator - Original Mix,4CbEP5CJiJsC3KE7Ssaorw,single,Predator EP,2020-05-22,,,412617,40,0.00103,0.703,0.83,0.858,10,0.098,-7.624,0,0.0634,128.004,4,0.0353,https://open.spotify.com/track/4CbEP5CJiJsC3KE7Ssaorw,spotify:track:4CbEP5CJiJsC3KE7Ssaorw
Out Of Touch - CRi Remix,4D09wI2gi5vX9ajRztj1Qf,single,Out Of Touch (Remixes),2021-04-08,,,377512,23,0.0083,0.666,0.727,0.782,9,0.14,-8.686,0,0.0377,124.011,4,0.25,https://open.spotify.com/track/4D09wI2gi5vX9ajRztj1Qf,spotify:track:4D09wI2gi5vX9ajRztj1Qf
Can‘t Get U Off My Mind,4EL3DZdHxBVN7eO0uPBRjs,single,Can‘t Get U Off My Mind,2022-08-05,,,293517,31,0.00266,0.69,0.513,0.869,0,0.0689,-8.615,1,0.0435,133.013,4,0.359,https://open.spotify.com/track/4EL3DZdHxBVN7eO0uPBRjs,spotify:track:4EL3DZdHxBVN7eO0uPBRjs
Heimat - TSHA Remix,4FiBZg904VmXuSe6Zpj7DS,single,Rebellion der Träumer X - Heimat (TSHA Remix),2020-12-04,,,334250,30,0.28,0.688,0.662,0.928,9,0.164,-11.979,0,0.0443,119.995,4,0.223,https://open.spotify.com/track/4FiBZg904VmXuSe6Zpj7DS,spotify:track:4FiBZg904VmXuSe6Zpj7DS
Short Dick Man - Monodisco Remix,4JcTXkYVNPHlvrCoTNtIyh,compilation,Discomixes,2018-10-19,,,392097,12,0.00584,0.825,0.768,0.818,9,0.0655,-6.759,0,0.0563,125.019,4,0.0699,https://open.spotify.com/track/4JcTXkYVNPHlvrCoTNtIyh,spotify:track:4JcTXkYVNPHlvrCoTNtIyh
Genex,4KVd34fPkizISbW2EBPXB6,single,Genex 2,2020-03-13,,,389080,7,0.0000586,0.74,0.642,0.221,1,0.0853,-8.422,1,0.0773,119.999,4,0.416,https://open.spotify.com/track/4KVd34fPkizISbW2EBPXB6,spotify:track:4KVd34fPkizISbW2EBPXB6
Niños - Vocal Mix,4MJgPdF15InXc252OWJhRP,single,Niños (Vocal Mix),2020-02-07,,,365927,35,0.00206,0.809,0.791,0.522,0,0.122,-7.375,1,0.0493,123.988,4,0.449,https://open.spotify.com/track/4MJgPdF15InXc252OWJhRP,spotify:track:4MJgPdF15InXc252OWJhRP
I Don't Wanna Leave - Innellea Remix,4MdhJw0k22Qmfg5KPKbVXQ,single,I Don't Wanna Leave (Innellea Remix),2021-11-19,,,383292,46,0.0274,0.414,0.626,0.187,7,0.0908,-6.728,0,0.0347,121.979,4,0.0569,https://open.spotify.com/track/4MdhJw0k22Qmfg5KPKbVXQ,spotify:track:4MdhJw0k22Qmfg5KPKbVXQ
Arms,4NSe5EhRScbUpixWwojp7o,single,Arms,2022-09-09,,,244672,53,0.00188,0.615,0.874,0.712,10,0.0725,-6.859,1,0.039,122.005,4,0.417,https://open.spotify.com/track/4NSe5EhRScbUpixWwojp7o,spotify:track:4NSe5EhRScbUpixWwojp7o
Welcome To The People,4O3APpGNhOldqDsPF8IaS5,single,Welcome To The People,2021-09-10,,,160669,70,0.123,0.716,0.917,0.396,6,0.0628,-5.091,1,0.0331,124.032,4,0.751,https://open.spotify.com/track/4O3APpGNhOldqDsPF8IaS5,spotify:track:4O3APpGNhOldqDsPF8IaS5
No Silence,4PF0SY90HALcQfXsDH1sJW,album,"Woods, Tales & Friends",2020-06-19,,,288720,40,0.0016,0.681,0.636,0.749,2,0.155,-9.36,0,0.0348,124.008,4,0.495,https://open.spotify.com/track/4PF0SY90HALcQfXsDH1sJW,spotify:track:4PF0SY90HALcQfXsDH1sJW
Sbindi Uyabulala,4VZTQAlGfuvgTUzM2l0ujd,album,Gemini,2022-06-17,,,262908,42,0.239,0.629,0.567,0.235,1,0.0953,-10.873,1,0.0495,120.224,4,0.249,https://open.spotify.com/track/4VZTQAlGfuvgTUzM2l0ujd,spotify:track:4VZTQAlGfuvgTUzM2l0ujd
