track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Yeah Right,35tWhD29yvWwB0IDRr6zsL,album,Big Fish Theory,2017-06-23,,,188946,56,0.018,0.734,0.468,0,1,0.382,-9.029,1,0.0912,118.001,4,0.285,https://open.spotify.com/track/35tWhD29yvWwB0IDRr6zsL,spotify:track:35tWhD29yvWwB0IDRr6zsL
Grapevine,2a2Yb7fc67EzRUVpYTUyZq,single,Grapevine,2022-08-11,,,381463,56,0.293,0.575,0.754,0.634,1,0.284,-10.585,0,0.0342,122.989,4,0.105,https://open.spotify.com/track/2a2Yb7fc67EzRUVpYTUyZq,spotify:track:2a2Yb7fc67EzRUVpYTUyZq
Express Yourself,1eyLFH7hE2nekDclVJTUuE,single,Express Yourself / Radiator,2022-08-01,,,226206,34,0.012,0.509,0.952,0.705,2,0.243,-4.023,1,0.0449,173.953,4,0.212,https://open.spotify.com/track/1eyLFH7hE2nekDclVJTUuE,spotify:track:1eyLFH7hE2nekDclVJTUuE
low down - Pola & Bryson Remix,43XXw4DgEq4FLeLheuED0X,single,low down (Pola & Bryson Remix),2022-07-01,,,226206,7,0.0289,0.622,0.673,0.0292,0,0.128,-5.914,1,0.0552,173.981,4,0.0763,https://open.spotify.com/track/43XXw4DgEq4FLeLheuED0X,spotify:track:43XXw4DgEq4FLeLheuED0X
girls,1kqc6U8hVYZhY0gFGQclCz,single,girls,2018-06-08,,,198400,5,0.227,0.515,0.449,0.0357,5,0.171,-14.468,1,0.0337,149.966,4,0.792,https://open.spotify.com/track/1kqc6U8hVYZhY0gFGQclCz,spotify:track:1kqc6U8hVYZhY0gFGQclCz
Trailblaze ☆,2VZHXVkuxqiaTCNROyWa7L,single,Trailblaze ☆,2022-06-21,,,192786,42,0.415,0.929,0.822,0.268,9,0.1,-5.267,1,0.0343,122.004,4,0.914,https://open.spotify.com/track/2VZHXVkuxqiaTCNROyWa7L,spotify:track:2VZHXVkuxqiaTCNROyWa7L
Workin' On It,3FjDIrgA6FzLZUG8G89tox,single,Workin' On It,2022-08-17,,,157500,13,0.0527,0.752,0.783,0.047,7,0.126,-5.313,1,0.0821,160.09,4,0.395,https://open.spotify.com/track/3FjDIrgA6FzLZUG8G89tox,spotify:track:3FjDIrgA6FzLZUG8G89tox
Lavender,2zFmInJW8nn2O8hJRpgt0O,single,Lavender,2022-01-28,,,190613,28,0.535,0.745,0.77,0,8,0.188,-6.711,1,0.194,113.014,4,0.508,https://open.spotify.com/track/2zFmInJW8nn2O8hJRpgt0O,spotify:track:2zFmInJW8nn2O8hJRpgt0O
Don't Forget My Love,2OZZpID4LgZ0GGm8XB99e3,single,Don't Forget My Love,2022-02-11,,,199090,63,0.0241,0.638,0.872,0.0159,2,0.118,-6.221,1,0.0415,121.041,4,0.253,https://open.spotify.com/track/2OZZpID4LgZ0GGm8XB99e3,spotify:track:2OZZpID4LgZ0GGm8XB99e3
Twin Flame,15cYjzRUBRrDHn76GdxWiv,single,Twin Flame,2022-08-01,,,232122,62,0.00707,0.61,0.709,0.0000161,7,0.273,-7.143,1,0.241,100.489,4,0.33,https://open.spotify.com/track/15cYjzRUBRrDHn76GdxWiv,spotify:track:15cYjzRUBRrDHn76GdxWiv
TOGETHER,0EM0yABJzbFOvZQkfvuvCy,album,99.9%,2016-05-06,,,197240,0,0.0247,0.825,0.694,0.0124,1,0.356,-7.604,1,0.177,112.017,4,0.809,https://open.spotify.com/track/0EM0yABJzbFOvZQkfvuvCy,spotify:track:0EM0yABJzbFOvZQkfvuvCy
Role Models,5a8I5duAd2jiGrmRHUZ185,album,Self Help,2017-10-20,,,259694,44,0.0282,0.705,0.531,0.0132,7,0.221,-8.391,1,0.0337,125.992,4,0.143,https://open.spotify.com/track/5a8I5duAd2jiGrmRHUZ185,spotify:track:5a8I5duAd2jiGrmRHUZ185
Glide,3nn1MDSeLiJLU6QClokN6m,single,Glide,2018-02-14,,,233739,0,0.181,0.738,0.556,0,8,0.0694,-8.59,0,0.112,114.96,4,0.264,https://open.spotify.com/track/3nn1MDSeLiJLU6QClokN6m,spotify:track:3nn1MDSeLiJLU6QClokN6m
F+L,6tXYVzmdR7l7yEXY11b2Hq,single,F+L,2017-07-28,,,300000,46,0.0804,0.316,0.537,0.87,6,0.0792,-6.614,0,0.0495,93.505,4,0.11,https://open.spotify.com/track/6tXYVzmdR7l7yEXY11b2Hq,spotify:track:6tXYVzmdR7l7yEXY11b2Hq
When U Go,37z8D58LzHMRAUNKBbRVmW,single,When U Go,2017-07-21,,,418133,49,0.122,0.87,0.325,0.84,8,0.0994,-15.432,1,0.134,121.993,4,0.605,https://open.spotify.com/track/37z8D58LzHMRAUNKBbRVmW,spotify:track:37z8D58LzHMRAUNKBbRVmW
Dépaysant,4ZV1MdpIzq0A8las8FEjqQ,single,Dépaysant,2017-04-04,,,296347,0,0.0568,0.867,0.653,0.0364,0,0.119,-10.466,0,0.126,114.997,4,0.341,https://open.spotify.com/track/4ZV1MdpIzq0A8las8FEjqQ,spotify:track:4ZV1MdpIzq0A8las8FEjqQ
Better Not (feat. Wafia) - Shaun Frank Remix,1EpH31IWa5z51EDZwvqIuM,single,Better Not (Shaun Frank Remix),2018-06-01,,,209243,0,0.0434,0.729,0.876,0.00073,6,0.275,-4.35,0,0.087,119.048,4,0.715,https://open.spotify.com/track/1EpH31IWa5z51EDZwvqIuM,spotify:track:1EpH31IWa5z51EDZwvqIuM
I Want Your Attention,2RU67aiaESQ7t9D1xUJqBu,album,First Landing,2017-08-04,,,286726,52,0.0178,0.806,0.608,0.314,11,0.13,-7.57,0,0.0496,122,4,0.561,https://open.spotify.com/track/2RU67aiaESQ7t9D1xUJqBu,spotify:track:2RU67aiaESQ7t9D1xUJqBu
"Yes, No, Maybe feat. Tom Misch",2jx9VNmPInE1d2m2T9eotT,album,High Life,2018-05-28,,,332424,7,0.0286,0.816,0.808,0.58,5,0.123,-8.778,0,0.0848,110.007,4,0.532,https://open.spotify.com/track/2jx9VNmPInE1d2m2T9eotT,spotify:track:2jx9VNmPInE1d2m2T9eotT
Talkin’ Bout It,5rXoaPeWfbFMR5aoZvM36D,compilation,TheSoundYouNeed Summer 2016,2016-07-29,,,240320,0,0.0505,0.776,0.781,0.127,10,0.0982,-8.307,0,0.0728,124.028,4,0.472,https://open.spotify.com/track/5rXoaPeWfbFMR5aoZvM36D,spotify:track:5rXoaPeWfbFMR5aoZvM36D
Turn off the Lights (feat. Alexis Roberts),29vo9RUjxgZWXWGTpD8f4m,single,Turn off the Lights (feat. Alexis Roberts),2018-02-23,,,210546,0,0.0467,0.824,0.745,0.0000329,11,0.198,-5.49,0,0.0755,125.013,4,0.888,https://open.spotify.com/track/29vo9RUjxgZWXWGTpD8f4m,spotify:track:29vo9RUjxgZWXWGTpD8f4m
Home,6oEFRBgGkATGn8ZpQ0TTdl,album,Suddenly,2020-02-28,,,156293,53,0.0344,0.703,0.661,0.00932,7,0.198,-7.554,1,0.0787,97.012,4,0.558,https://open.spotify.com/track/6oEFRBgGkATGn8ZpQ0TTdl,spotify:track:6oEFRBgGkATGn8ZpQ0TTdl
Oh My (feat. Moby),0c6XBVz2evmzERhch4Diew,single,Oh My (feat. Moby),2023-01-12,,,160116,68,0.075,0.445,0.902,0.0000676,0,0.225,-5.223,0,0.114,171.966,4,0.439,https://open.spotify.com/track/0c6XBVz2evmzERhch4Diew,spotify:track:0c6XBVz2evmzERhch4Diew
Goca Dünya,5QO3UJc1gF1ummP75n2b3R,album,On,2018-03-30,,,240093,59,0.0485,0.738,0.683,0.000728,4,0.0692,-5.099,0,0.0622,97.484,4,0.802,https://open.spotify.com/track/5QO3UJc1gF1ummP75n2b3R,spotify:track:5QO3UJc1gF1ummP75n2b3R
Love Reigns,7CGkR8BkFkvzrEXWYWB9gw,album,What I Breathe,2022-08-05,,,294183,59,0.0032,0.625,0.869,0.736,11,0.575,-7.993,0,0.0469,132.954,4,0.648,https://open.spotify.com/track/7CGkR8BkFkvzrEXWYWB9gw,spotify:track:7CGkR8BkFkvzrEXWYWB9gw
Heaven Takes You Home (feat. Connie Constance),3nEHrvNNtgLv9rneTAYVr4,album,Paradise Again,2022-04-15,,,214071,81,0.0124,0.665,0.738,0.00598,0,0.0923,-5.931,0,0.0379,125.037,4,0.0389,https://open.spotify.com/track/3nEHrvNNtgLv9rneTAYVr4,spotify:track:3nEHrvNNtgLv9rneTAYVr4
Apologize,1JG8pJ7G8qJiy98DzCBL2E,single,Apologize,2019-02-01,,,198693,54,0.00121,0.535,0.836,0,2,0.102,-5.593,1,0.0746,85.005,4,0.443,https://open.spotify.com/track/1JG8pJ7G8qJiy98DzCBL2E,spotify:track:1JG8pJ7G8qJiy98DzCBL2E
