track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Can't Do Without You,5owacNcWuezb4JHoGdoQSj,album,Our Love,2014-10-07,,,236400,55,0.79,0.691,0.407,0.656,0,0.783,-9.053,1,0.0473,128.035,4,0.491,https://open.spotify.com/track/5owacNcWuezb4JHoGdoQSj,spotify:track:5owacNcWuezb4JHoGdoQSj
Passionfruit,5HwHdYpk3QiOUhsfWKYkFq,single,EP2,2017-11-03,,,274728,55,0.604,0.606,0.448,0.0825,8,0.111,-13.182,0,0.0356,111.889,4,0.199,https://open.spotify.com/track/5HwHdYpk3QiOUhsfWKYkFq,spotify:track:5HwHdYpk3QiOUhsfWKYkFq
Empty Room - Cabu Remix,64c7VPaG2oVXyhfq57peBd,single,Empty Room,2017-04-21,,,226978,57,0.341,0.628,0.579,0.0848,3,0.119,-6.86,0,0.0358,124.938,4,0.321,https://open.spotify.com/track/64c7VPaG2oVXyhfq57peBd,spotify:track:64c7VPaG2oVXyhfq57peBd
TOGETHER,5TDErCJDnkz8iJkfR11tP8,album,99.9%,2016-05-06,,,197240,58,0.0247,0.825,0.694,0.0125,1,0.357,-7.604,1,0.179,112.018,4,0.808,https://open.spotify.com/track/5TDErCJDnkz8iJkfR11tP8,spotify:track:5TDErCJDnkz8iJkfR11tP8
Birthright - Original Club Mix,25X1XTe3Pu4lX1ic4iaDlg,single,Birthright,2019-06-07,,,434877,28,0.0211,0.753,0.692,0.903,4,0.331,-10.036,1,0.043,121.99,4,0.102,https://open.spotify.com/track/25X1XTe3Pu4lX1ic4iaDlg,spotify:track:25X1XTe3Pu4lX1ic4iaDlg
Luv Is Not Enough,0Hy5csM0LflFU0vUU9wFpj,single,Luv Is Not Enough (Remixes),2020-07-27,,,197894,62,0.297,0.706,0.541,0.00612,8,0.253,-8.089,0,0.0531,114.009,4,0.529,https://open.spotify.com/track/0Hy5csM0LflFU0vUU9wFpj,spotify:track:0Hy5csM0LflFU0vUU9wFpj
Firefly,2s9C5THb9llwyVXtjveV4E,album,Someday Somewhere,2015-04-10,,,228000,62,0.437,0.798,0.443,0.00000478,10,0.065,-9.21,1,0.12,110.027,4,0.481,https://open.spotify.com/track/2s9C5THb9llwyVXtjveV4E,spotify:track:2s9C5THb9llwyVXtjveV4E
Gold,7yNX3ZFBWZoR52pbeU4Mcl,album,lil kiiwi,2020-10-09,,,225882,62,0.615,0.6,0.412,0.0026,5,0.134,-9.343,0,0.344,113.05,5,0.408,https://open.spotify.com/track/7yNX3ZFBWZoR52pbeU4Mcl,spotify:track:7yNX3ZFBWZoR52pbeU4Mcl
Help I'm Alive,0cahtHEywK64NSWqm2SDTi,album,Fantasies,2009-05-02,,,286013,65,0.00826,0.57,0.884,0.00322,5,0.364,-4.55,0,0.0601,118.485,4,0.405,https://open.spotify.com/track/0cahtHEywK64NSWqm2SDTi,spotify:track:0cahtHEywK64NSWqm2SDTi
Blow My High (Members Only),1FRF0NHXBW4ecdulGkTzJY,album,Section.80,2011-07-02,,,215791,64,0.316,0.959,0.524,0,9,0.274,-8.145,0,0.274,119.933,4,0.84,https://open.spotify.com/track/1FRF0NHXBW4ecdulGkTzJY,spotify:track:1FRF0NHXBW4ecdulGkTzJY
Crave You,5mdzg7ZwebXNb90LPRusAs,album,Down To Earth,2014-10-24,,,234786,64,0.1,0.921,0.48,0,1,0.0764,-9.2,0,0.0815,120.043,4,0.318,https://open.spotify.com/track/5mdzg7ZwebXNb90LPRusAs,spotify:track:5mdzg7ZwebXNb90LPRusAs
Brothers (feat. Luh Kel),49O5AqdaIGmnfz2d8TXL7Z,album,Pain is Temporary,2020-06-26,,,131853,66,0.376,0.889,0.483,0,8,0.088,-10.332,1,0.227,120.995,4,0.761,https://open.spotify.com/track/49O5AqdaIGmnfz2d8TXL7Z,spotify:track:49O5AqdaIGmnfz2d8TXL7Z
Daylight,57i3M29DWoo7RDk0Tf0LZG,album,Grand,2009-01-20,,,171333,70,0.102,0.57,0.798,0.000128,9,0.178,-4.92,1,0.0323,103.303,4,0.671,https://open.spotify.com/track/57i3M29DWoo7RDk0Tf0LZG,spotify:track:57i3M29DWoo7RDk0Tf0LZG
Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,album,Sorry For Party Rocking,2011-01-01,,,262173,73,0.0189,0.75,0.727,0,5,0.266,-4.21,0,0.142,129.993,4,0.359,https://open.spotify.com/track/0IkKz2J93C94Ei4BvDop7P,spotify:track:0IkKz2J93C94Ei4BvDop7P
Boog,6q8Z3M5ilEffaf8DzA1tq3,single,ß,2014-10-27,,,207410,26,0.00936,0.797,0.948,0.889,8,0.0454,-8.006,1,0.157,134.021,4,0.544,https://open.spotify.com/track/6q8Z3M5ilEffaf8DzA1tq3,spotify:track:6q8Z3M5ilEffaf8DzA1tq3
Express Yourself (feat. Nicky Da B),7s5a2gLa9Ip1LDKeAaHJRr,album,Random White Dude Be Everywhere,2014-07-29,,,277546,41,0.0507,0.84,0.939,0.0000142,4,0.598,-3.052,0,0.233,107.976,4,0.355,https://open.spotify.com/track/7s5a2gLa9Ip1LDKeAaHJRr,spotify:track:7s5a2gLa9Ip1LDKeAaHJRr
One Touch VIP,1QbrVu8XyCGhDUGt98tTTy,single,One Touch VIP,2014-10-17,,,220477,32,0.00979,0.655,0.958,0.0767,8,0.266,-6.809,0,0.182,99.945,4,0.569,https://open.spotify.com/track/1QbrVu8XyCGhDUGt98tTTy,spotify:track:1QbrVu8XyCGhDUGt98tTTy
Miles Away,5CvFPEq4Nm2YtRQJ18ml2L,single,Neon Grave,2016-03-11,,,197064,35,0.000866,0.664,0.973,0.0000492,6,0.193,-1.251,0,0.0587,99.978,4,0.525,https://open.spotify.com/track/5CvFPEq4Nm2YtRQJ18ml2L,spotify:track:5CvFPEq4Nm2YtRQJ18ml2L
Better Not (feat. Wafia) - Shaun Frank Remix,7kGIyYQc44EQcJR3HH314y,single,Better Not (Remixes),2018-06-08,,,209243,39,0.0429,0.73,0.877,0.000694,6,0.286,-4.35,0,0.0845,119.024,4,0.708,https://open.spotify.com/track/7kGIyYQc44EQcJR3HH314y,spotify:track:7kGIyYQc44EQcJR3HH314y
Wolfgang's 5th Symphony,7sLnn2UOttrEPBZSFyIsYh,album,Back Story,2012-09-04,,,450937,42,0.0000468,0.836,0.412,0.862,8,0.0561,-5.156,1,0.062,127.996,4,0.117,https://open.spotify.com/track/7sLnn2UOttrEPBZSFyIsYh,spotify:track:7sLnn2UOttrEPBZSFyIsYh
Freak (feat. Steve Bays),0GATmBanwPiHQBfl2mDq3o,album,Random White Dude Be Everywhere,2014-07-29,,,281250,48,0.00538,0.661,0.957,0.132,6,0.0622,-3.486,1,0.0898,127.948,4,0.263,https://open.spotify.com/track/0GATmBanwPiHQBfl2mDq3o,spotify:track:0GATmBanwPiHQBfl2mDq3o
Strobe,31NiyZrUd1r4icY7xkvnWv,album,For Lack of a Better Name (The Extended Mixes),2009,,,633186,50,0.013,0.433,0.444,0.856,8,0.121,-9.911,0,0.0372,128.01,4,0.0356,https://open.spotify.com/track/31NiyZrUd1r4icY7xkvnWv,spotify:track:31NiyZrUd1r4icY7xkvnWv
Boy Oh Boy,20c8kwM60klIrU9LIYNv0X,album,Random White Dude Be Everywhere,2014-07-29,,,174398,59,0.00224,0.539,0.954,0.835,1,0.0623,-3.054,0,0.12,129.956,4,0.389,https://open.spotify.com/track/20c8kwM60klIrU9LIYNv0X,spotify:track:20c8kwM60klIrU9LIYNv0X
The Veldt - 8 Minute Edit,7oPqRSubaWcDb5F68aw3P6,album,> album title goes here <,2012-09-25,,,520145,45,0.16,0.742,0.631,0.427,9,0.0685,-8.945,1,0.0321,128.025,4,0.333,https://open.spotify.com/track/7oPqRSubaWcDb5F68aw3P6,spotify:track:7oPqRSubaWcDb5F68aw3P6
Bleu (better with time),7c584s9RZQzkJDoC08VDJB,album,Actual Life 3 (January 1 - September 9 2022),2022-10-28,,,196965,66,0.409,0.705,0.685,0.00171,8,0.14,-8.62,0,0.043,121.928,4,0.313,https://open.spotify.com/track/7c584s9RZQzkJDoC08VDJB,spotify:track:7c584s9RZQzkJDoC08VDJB
In My Mind - Axwell Mix,66WnR5Qn3EPZTyBI9pqwlz,single,In My Mind,2012-01-30,,,400741,48,0.0396,0.668,0.896,0.00215,7,0.293,-5.188,0,0.0883,127.99,4,0.301,https://open.spotify.com/track/66WnR5Qn3EPZTyBI9pqwlz,spotify:track:66WnR5Qn3EPZTyBI9pqwlz
Turn off the Lights,7dsImih2L25fa6qjNphBI7,single,Turn off the Lights,2018-02-23,,,210546,70,0.0467,0.824,0.745,0.0000329,11,0.198,-5.49,0,0.0755,125.013,4,0.888,https://open.spotify.com/track/7dsImih2L25fa6qjNphBI7,spotify:track:7dsImih2L25fa6qjNphBI7
Middle,0g5EKLgdKvNlln7TNqBByK,album,Encore,2016-08-05,,,220573,79,0.0141,0.583,0.695,0,9,0.0527,-5.336,1,0.0423,104.879,4,0.224,https://open.spotify.com/track/0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK
Sexual Healing - Kygo Remix,7s1upm7yr7ZjrzXMwHawtG,single,Sexual Healing (Kygo Remix),2015-04-27,,,368316,67,0.321,0.689,0.68,0.0211,0,0.0431,-7.196,0,0.0427,100.987,4,0.646,https://open.spotify.com/track/7s1upm7yr7ZjrzXMwHawtG,spotify:track:7s1upm7yr7ZjrzXMwHawtG
It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,single,It Ain't Me,2017-02-17,,,220780,71,0.119,0.64,0.533,0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515,https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs
Not Ok,6aoGtdWXBkYQ2O2wnyIz2x,single,Not Ok,2019-05-23,,,210943,59,0.0292,0.618,0.66,0.00000207,11,0.325,-8.14,0,0.0372,105,4,0.408,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x,spotify:track:6aoGtdWXBkYQ2O2wnyIz2x
What's Love Got to Do with It,3Be7CLdHZpyzsVijme39cW,single,What's Love Got to Do with It,2020-07-17,,,208156,74,0.275,0.75,0.664,0,8,0.0632,-5.908,0,0.154,105.023,4,0.617,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW,spotify:track:3Be7CLdHZpyzsVijme39cW
Stranger Things (feat. OneRepublic),4sJqSKPc5fZ5OZ8JiVI44N,album,Kids in Love,2017-11-03,,,221440,62,0.234,0.604,0.661,0,0,0.0951,-5.914,1,0.0375,107.016,4,0.506,https://open.spotify.com/track/4sJqSKPc5fZ5OZ8JiVI44N,spotify:track:4sJqSKPc5fZ5OZ8JiVI44N
Carry Me (feat. Julia Michaels),3FZEv9JddkjHNFiMVxJYpS,album,Cloud Nine,2016-05-13,,,233133,62,0.486,0.621,0.551,0,7,0.115,-7.89,1,0.0474,105.052,4,0.222,https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS,spotify:track:3FZEv9JddkjHNFiMVxJYpS
Firestone,1I8tHoNBFTuoJAlh4hfVVE,album,Cloud Nine,2016-05-13,,,271640,81,0.393,0.704,0.634,0.0000317,11,0.0952,-7.374,0,0.0428,113.927,4,0.411,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE
Broken Glass,78ldtCaBRJVp2i91B715L0,album,Golden Hour,2020-05-29,,,203947,62,0.372,0.526,0.633,0,7,0.129,-7.002,1,0.134,171.044,3,0.272,https://open.spotify.com/track/78ldtCaBRJVp2i91B715L0,spotify:track:78ldtCaBRJVp2i91B715L0
Levels - Original Version,6Xe9wT5xeZETPwtaP2ynUz,single,Levels,2011-10-28,,,338866,66,0.0297,0.602,0.834,0.887,1,0.34,-6.573,0,0.0358,125.99,4,0.353,https://open.spotify.com/track/6Xe9wT5xeZETPwtaP2ynUz,spotify:track:6Xe9wT5xeZETPwtaP2ynUz
