track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Royal and Desire,7CKJp9xqS6tUaGjfTThJCX,album,Time Skiffs,2022-02-04,,,346552,31,0.695,0.161,0.473,0.173,5,0.0891,-11.467,1,0.0344,86.75,5,0.158,https://open.spotify.com/track/7CKJp9xqS6tUaGjfTThJCX,spotify:track:7CKJp9xqS6tUaGjfTThJCX
Rainforest,7thhWP37F1tHFcrnwLNaao,single,Rainforest,2021-02-26,,,162436,0,0.26,0.531,0.546,0.00949,6,0.379,-10.936,0,0.372,92.06,4,0.7,https://open.spotify.com/track/7thhWP37F1tHFcrnwLNaao,spotify:track:7thhWP37F1tHFcrnwLNaao
Red Room,55mvtucws4Mnro27744t9X,album,Mood Valiant,2021-06-25,,,232053,63,0.631,0.687,0.361,0.00479,7,0.117,-9.782,1,0.0501,80.935,4,0.453,https://open.spotify.com/track/55mvtucws4Mnro27744t9X,spotify:track:55mvtucws4Mnro27744t9X
Sit Around The Fire,5kdXiiF8MxyLVhRjkVv9jQ,single,Sit Around The Fire,2021-09-02,,,502705,46,0.92,0.219,0.231,0.793,8,0.114,-24.187,1,0.0672,62.744,3,0.157,https://open.spotify.com/track/5kdXiiF8MxyLVhRjkVv9jQ,spotify:track:5kdXiiF8MxyLVhRjkVv9jQ
Windhorse,6tTDDMmEJpyA97VNYQjjeP,single,Windhorse,2021-10-07,,,234244,52,0.296,0.347,0.352,0.839,6,0.139,-10.401,1,0.1,75.306,3,0.207,https://open.spotify.com/track/6tTDDMmEJpyA97VNYQjjeP,spotify:track:6tTDDMmEJpyA97VNYQjjeP
Hawksworth Woods,0FNe7NgezZD4P0lkFcMrKQ,single,Light Armour,2021-06-04,,,452519,20,0.932,0.69,0.755,0.811,6,0.0804,-11.532,1,0.0478,130.999,4,0.385,https://open.spotify.com/track/0FNe7NgezZD4P0lkFcMrKQ,spotify:track:0FNe7NgezZD4P0lkFcMrKQ
Canopy & Stars,5n2TC6d7x4IQ5M1UgkfNVy,album,Salute to the Sun,2020-11-20,,,471693,0,0.686,0.663,0.458,0.851,5,0.118,-12.783,0,0.0294,119.962,3,0.305,https://open.spotify.com/track/5n2TC6d7x4IQ5M1UgkfNVy,spotify:track:5n2TC6d7x4IQ5M1UgkfNVy
Oak,4QrLXFESrpnpf6TXJsM1rX,single,Oak,2020-07-17,,,170370,29,0.81,0.57,0.437,0.935,10,0.109,-8.218,0,0.0557,161.945,4,0.4,https://open.spotify.com/track/4QrLXFESrpnpf6TXJsM1rX,spotify:track:4QrLXFESrpnpf6TXJsM1rX
Donuts,703EsnfXgnl7e6bKSsThUn,album,Gardening In A Tornado,2006-09-19,,,210773,2,0.00236,0.78,0.615,0.0000217,0,0.0483,-8.351,1,0.077,75.705,4,0.845,https://open.spotify.com/track/703EsnfXgnl7e6bKSsThUn,spotify:track:703EsnfXgnl7e6bKSsThUn
You're the One,4fxwbUSI6jF4XdnvCUVG97,album,Elements,2019-09-29,,,200347,56,0.649,0.741,0.39,0,8,0.109,-11.299,1,0.0561,114.934,4,0.248,https://open.spotify.com/track/4fxwbUSI6jF4XdnvCUVG97,spotify:track:4fxwbUSI6jF4XdnvCUVG97
Thaw,2xKgF9KLXB4b3cLOitRCZ8,single,Thaw,2020-12-07,,,198005,0,0.737,0.401,0.381,0.908,9,0.105,-13.352,0,0.0369,159.945,5,0.0392,https://open.spotify.com/track/2xKgF9KLXB4b3cLOitRCZ8,spotify:track:2xKgF9KLXB4b3cLOitRCZ8
Away,47eAURQmsBK5e5cliaObFm,single,Ayra Starr,2021-01-22,,,169400,56,0.439,0.596,0.31,0,3,0.116,-13.26,0,0.135,159.85,4,0.611,https://open.spotify.com/track/47eAURQmsBK5e5cliaObFm,spotify:track:47eAURQmsBK5e5cliaObFm
Woman,1CYeaVkI5cGod4IGZKM87T,single,Woman,2021-05-06,,,269413,17,0.712,0.531,0.648,0.000191,1,0.0973,-7.638,1,0.209,86.739,4,0.799,https://open.spotify.com/track/1CYeaVkI5cGod4IGZKM87T,spotify:track:1CYeaVkI5cGod4IGZKM87T
Hanging Lanterns,7JJioso8L2geuDnkJyF0jD,album,Moonlit Tales,2018-12-14,,,233414,0,0.639,0.624,0.565,0.778,1,0.0897,-8.794,0,0.0439,92.522,4,0.338,https://open.spotify.com/track/7JJioso8L2geuDnkJyF0jD,spotify:track:7JJioso8L2geuDnkJyF0jD
Stars and Chimneys,0ekMC8FnXW9iVRvkkcB2fF,compilation,2 Am. Study Session,2020-03-31,,,185804,48,0.822,0.375,0.338,0.756,6,0.0776,-13.341,1,0.0406,85.37,4,0.0621,https://open.spotify.com/track/0ekMC8FnXW9iVRvkkcB2fF,spotify:track:0ekMC8FnXW9iVRvkkcB2fF
Elcric,1Gl6NgBSw1WpoJGii5PYUA,album,Art & Soul 3,2016-04-18,,,277333,33,0.125,0.787,0.158,0.561,6,0.0951,-10.147,1,0.109,180.053,4,0.952,https://open.spotify.com/track/1Gl6NgBSw1WpoJGii5PYUA,spotify:track:1Gl6NgBSw1WpoJGii5PYUA
Strange Things,0cUBwr9XjMpGKjRedHf4sk,compilation,Strange Things,2010-01-10,,,465514,40,0.0347,0.792,0.411,0.00000172,7,0.35,-9.226,0,0.119,82.07,4,0.467,https://open.spotify.com/track/0cUBwr9XjMpGKjRedHf4sk,spotify:track:0cUBwr9XjMpGKjRedHf4sk
North Korea (feat. Donnie Trumpet),3KgFcyKbaH3B96qYeLArIM,single,North Korea (feat. Donnie Trumpet),2015-01-04,,,236591,35,0.253,0.731,0.531,0.895,6,0.0976,-6.018,0,0.0416,137.877,4,0.558,https://open.spotify.com/track/3KgFcyKbaH3B96qYeLArIM,spotify:track:3KgFcyKbaH3B96qYeLArIM
Hypnotize,4RDDd5UihSbEJvpKVHhBPE,single,Hypnotize,2018-05-04,,,183333,38,0.274,0.676,0.413,0,4,0.133,-7.852,0,0.375,89.828,4,0.128,https://open.spotify.com/track/4RDDd5UihSbEJvpKVHhBPE,spotify:track:4RDDd5UihSbEJvpKVHhBPE
Waterfalls,2C6LvJudJivhPNBZHlzGNE,album,Team Aquatic,2017-09-08,,,194371,12,0.847,0.615,0.477,0.867,4,0.214,-7.522,0,0.0279,89.967,4,0.26,https://open.spotify.com/track/2C6LvJudJivhPNBZHlzGNE,spotify:track:2C6LvJudJivhPNBZHlzGNE
April In Paris,34zhjduFdQFhkRUJ230h9T,album,All Or Nothing At All,1958-01-01,,,185586,60,0.927,0.496,0.127,0.0000707,0,0.132,-14.211,1,0.0382,74.746,4,0.211,https://open.spotify.com/track/34zhjduFdQFhkRUJ230h9T,spotify:track:34zhjduFdQFhkRUJ230h9T
Blue Dream - Koresma Remix,39KSC7pPxIp15t9NknC6mb,album,Mountain of Memory (Remixes),2020-10-09,,,187431,0,0.185,0.677,0.683,0.906,8,0.105,-7.39,1,0.0355,114.997,4,0.125,https://open.spotify.com/track/39KSC7pPxIp15t9NknC6mb,spotify:track:39KSC7pPxIp15t9NknC6mb
Last,0n1KK4wHT71v40NBhOCbfz,single,Last,2020-06-24,,,294518,39,0.376,0.229,0.494,0.287,8,0.109,-9.041,1,0.0293,100.995,4,0.0792,https://open.spotify.com/track/0n1KK4wHT71v40NBhOCbfz,spotify:track:0n1KK4wHT71v40NBhOCbfz
Teen Scene feat. Buddy,7rNjupJkjsc3ANGeW0RCYj,single,Teen Scene feat. Buddy,2020-09-07,,,250362,45,0.471,0.336,0.741,0,11,0.193,-6.413,1,0.717,214.527,4,0.585,https://open.spotify.com/track/7rNjupJkjsc3ANGeW0RCYj,spotify:track:7rNjupJkjsc3ANGeW0RCYj
Opiate,1iXho1Srl0akpZSSHfOFvP,single,Opiate,2020-11-17,,,151580,0,0.525,0.868,0.334,0.00397,10,0.238,-8.81,0,0.062,104.679,4,0.356,https://open.spotify.com/track/1iXho1Srl0akpZSSHfOFvP,spotify:track:1iXho1Srl0akpZSSHfOFvP
Good News,1DWZUa5Mzf2BwzpHtgbHPY,album,Circles,2020-01-17,,,342040,76,0.853,0.794,0.32,0.134,1,0.112,-12.92,0,0.173,174.088,4,0.241,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY
Linguere,0o0nJ6zijP5u2z0wuXmLIH,single,One Week In Poland,2023-05-04,,,318425,0,0.00162,0.913,0.773,0.853,0,0.0695,-4.947,1,0.0597,127.051,4,0.0858,https://open.spotify.com/track/0o0nJ6zijP5u2z0wuXmLIH,spotify:track:0o0nJ6zijP5u2z0wuXmLIH
Superposition,67YPjbcxUypwNOwYBZquq1,album,Mirror Master,2018-10-12,,,230959,67,0.00289,0.593,0.697,0.0257,7,0.14,-5.416,1,0.0399,170,4,0.428,https://open.spotify.com/track/67YPjbcxUypwNOwYBZquq1,spotify:track:67YPjbcxUypwNOwYBZquq1
Mamgobhozi,4RKhOHFaq2uqNRJuYQTnaY,album,Piano Republik,2023-03-24,,,236379,35,0.00206,0.755,0.865,0.0593,10,0.242,-4.83,1,0.032,115.999,4,0.356,https://open.spotify.com/track/4RKhOHFaq2uqNRJuYQTnaY,spotify:track:4RKhOHFaq2uqNRJuYQTnaY
Give That Wolf A Banana,50Cf2eYv8zT3v2HAkwhIiL,single,Give That Wolf A Banana,2022-01-10,,,171933,62,0.2,0.737,0.526,0.00000278,7,0.0884,-10.101,0,0.0411,124.075,4,0.554,https://open.spotify.com/track/50Cf2eYv8zT3v2HAkwhIiL,spotify:track:50Cf2eYv8zT3v2HAkwhIiL
Daylight,5dTPpkcJNZ5QrLhzb9bUOW,single,Daylight,2023-03-17,,,137163,56,0.723,0.697,0.213,0.944,7,0.116,-9.897,1,0.0453,84.024,4,0.312,https://open.spotify.com/track/5dTPpkcJNZ5QrLhzb9bUOW,spotify:track:5dTPpkcJNZ5QrLhzb9bUOW
So Much In Love,7DnI3ktF2vcmzKuCCKseQL,single,So Much In Love,2023-04-21,,,178453,76,0.0723,0.535,0.954,0.000819,2,0.213,-4.347,1,0.0802,131.93,4,0.0396,https://open.spotify.com/track/7DnI3ktF2vcmzKuCCKseQL,spotify:track:7DnI3ktF2vcmzKuCCKseQL
La dernière bergère,25tcw4sxA7fNh4CHxskHD9,album,BD Music Presents Jean Sablon,2008-06-25,,,182613,16,0.957,0.542,0.092,0,11,0.314,-15.217,1,0.047,97.484,3,0.262,https://open.spotify.com/track/25tcw4sxA7fNh4CHxskHD9,spotify:track:25tcw4sxA7fNh4CHxskHD9
Dionne (feat. Justin Vernon),15gL4n95OG5KEQLCMXPQzp,single,Chewing Cotton Wool,2020-08-12,,,284578,54,0.37,0.313,0.727,0.00838,4,0.101,-6.104,1,0.0996,149.867,4,0.273,https://open.spotify.com/track/15gL4n95OG5KEQLCMXPQzp,spotify:track:15gL4n95OG5KEQLCMXPQzp
epiphany,08fa9LFcFBTcilB3iq2e2A,album,folklore,2020-07-24,,,289749,71,0.731,0.354,0.267,0.000402,1,0.0858,-13.69,1,0.0281,94.219,4,0.113,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A,spotify:track:08fa9LFcFBTcilB3iq2e2A
I'm Not In Love,5HQEmiV2lKnSO6qa2fsR7x,album,The Original Soundtrack,1975,,,366640,73,0.685,0.404,0.523,0.000498,4,0.282,-15.7,1,0.0575,133.738,4,0.164,https://open.spotify.com/track/5HQEmiV2lKnSO6qa2fsR7x,spotify:track:5HQEmiV2lKnSO6qa2fsR7x
glass'nbeads,7C3uG68usX2fVVE7rSQCXh,album,Life Prismic,2017-04-25,,,249795,14,0.177,0.245,0.633,0.91,8,0.129,-10.283,1,0.0441,179.912,4,0.527,https://open.spotify.com/track/7C3uG68usX2fVVE7rSQCXh,spotify:track:7C3uG68usX2fVVE7rSQCXh
Sunny's Time,2pmpsCXJH9JOIJPN8RZefA,album,Suddenly,2020-02-28,,,169613,0,0.908,0.509,0.408,0.597,6,0.175,-12.43,1,0.0319,149.859,4,0.309,https://open.spotify.com/track/2pmpsCXJH9JOIJPN8RZefA,spotify:track:2pmpsCXJH9JOIJPN8RZefA
Police In Helicopter,0mD19MC6H0OzHvEUADHypU,album,Police In Helicopter,1983,,,219160,62,0.0326,0.683,0.653,0.00000842,9,0.0578,-7.586,0,0.113,143.224,4,0.501,https://open.spotify.com/track/0mD19MC6H0OzHvEUADHypU,spotify:track:0mD19MC6H0OzHvEUADHypU
Snowman,5ehVOwEZ1Q7Ckkdtq0dY1W,compilation,1 Am. Study Session,2019-12-08,,,195136,1,0.802,0.717,0.193,0.893,9,0.0653,-16.141,0,0.0459,109.992,4,0.0447,https://open.spotify.com/track/5ehVOwEZ1Q7Ckkdtq0dY1W,spotify:track:5ehVOwEZ1Q7Ckkdtq0dY1W
