track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
"Middle of Things, Beautiful Wife",68hABCS9WPCrdVQ01TA2ed,album,North,2013-07-13,,,222000,0,0.0858,0.377,0.334,0.00182,8,0.0756,-10.833,0,0.0757,80.521,4,0.0919,https://open.spotify.com/track/68hABCS9WPCrdVQ01TA2ed,spotify:track:68hABCS9WPCrdVQ01TA2ed
Aqueous Transmission,5M67k54BVUDADZPryaqV1y,album,Morning View,2001-10-23,,,466560,56,0.00501,0.415,0.456,0.763,9,0.178,-12.082,1,0.0352,151.937,4,0.0935,https://open.spotify.com/track/5M67k54BVUDADZPryaqV1y,spotify:track:5M67k54BVUDADZPryaqV1y
Hip 2 Da Game,2GLmjAMVDysGdJLZAjN10S,album,The Awakening,1996,,,243147,0,0.033,0.761,0.745,0.00000247,11,0.0577,-6.006,1,0.357,90.169,4,0.549,https://open.spotify.com/track/2GLmjAMVDysGdJLZAjN10S,spotify:track:2GLmjAMVDysGdJLZAjN10S
Lean On,1iKAIOE8QYxWQdqfltEAh3,single,Lean On,2015-05-18,,,281404,0,0.881,0.617,0.294,0.00000201,4,0.108,-10.883,0,0.0384,119.957,4,0.0788,https://open.spotify.com/track/1iKAIOE8QYxWQdqfltEAh3,spotify:track:1iKAIOE8QYxWQdqfltEAh3
So High,6UUOkhXDWTqVYjzqNJ1F0x,single,So High,2013-04-01,,,187992,50,0.251,0.414,0.426,0.877,1,0.0995,-12.223,0,0.0351,158.044,4,0.0394,https://open.spotify.com/track/6UUOkhXDWTqVYjzqNJ1F0x,spotify:track:6UUOkhXDWTqVYjzqNJ1F0x
Comfortable,4a3Bfx9Q48VjXddJgJmfzw,single,Comfortable,2015-06-09,,,212812,0,0.769,0.761,0.438,0,7,0.111,-7.501,0,0.0757,109.928,4,0.659,https://open.spotify.com/track/4a3Bfx9Q48VjXddJgJmfzw,spotify:track:4a3Bfx9Q48VjXddJgJmfzw
Fantasy,17YuXw2ScwLLL1sUrRKhoW,single,Urban Flora,2015-05-19,,,218947,52,0.353,0.68,0.747,0,4,0.138,-6.056,0,0.091,113.933,4,0.331,https://open.spotify.com/track/17YuXw2ScwLLL1sUrRKhoW,spotify:track:17YuXw2ScwLLL1sUrRKhoW
Hit The Road Jack,3No0oRVLAX4LG65iPNSHf5,album,Hit The Road Jack,1976,,,190564,0,0.00942,0.596,0.721,0.000201,10,0.532,-9.924,0,0.11,141.714,4,0.794,https://open.spotify.com/track/3No0oRVLAX4LG65iPNSHf5,spotify:track:3No0oRVLAX4LG65iPNSHf5
Mushroom,2ZpfU0Oe6gINVzAvwXLLs4,album,Fally Lover,1980,,,223466,0,0.218,0.754,0.417,0,10,0.116,-10.261,0,0.103,131.045,4,0.59,https://open.spotify.com/track/2ZpfU0Oe6gINVzAvwXLLs4,spotify:track:2ZpfU0Oe6gINVzAvwXLLs4
Just Kids,5FLNcwoDj0r5DHrCjDIvXY,single,Just Kids,2014-12-15,,,291840,0,0.644,0.727,0.424,0.000413,6,0.159,-11.408,1,0.259,94.045,4,0.249,https://open.spotify.com/track/5FLNcwoDj0r5DHrCjDIvXY,spotify:track:5FLNcwoDj0r5DHrCjDIvXY
Grown Up - Instrumental,1XIsfNsTllvBtGEayIfz0S,single,Grown Up,2012-06-05,,,139930,0,0.0636,0.563,0.548,0.877,11,0.121,-8.598,1,0.0647,186.752,4,0.746,https://open.spotify.com/track/1XIsfNsTllvBtGEayIfz0S,spotify:track:1XIsfNsTllvBtGEayIfz0S
Solitude - with Hollow Pigeons,0ZPnh3gx5n0ULcwpkfXGvD,single,"Sinner, Song-Writer",2014-12-16,,,251300,5,0.93,0.45,0.64,0.00000303,7,0.515,-7.968,1,0.352,124.079,3,0.391,https://open.spotify.com/track/0ZPnh3gx5n0ULcwpkfXGvD,spotify:track:0ZPnh3gx5n0ULcwpkfXGvD
Check My Resume (feat. DJ Jav),79YjCdVXbOjtko8BYBFWvP,album,Home Is Where The Art Is,2012-09-04,,,248780,7,0.00115,0.358,0.836,0.0000255,10,0.272,-5.578,0,0.266,78.82,4,0.373,https://open.spotify.com/track/79YjCdVXbOjtko8BYBFWvP,spotify:track:79YjCdVXbOjtko8BYBFWvP
A Better Tomorrow,3JJU9BP2zRFdXpVA7r0gby,album,A Better Tomorrow,2014-11-28,,,264440,37,0.189,0.546,0.765,0,3,0.121,-5.358,0,0.213,95.037,4,0.461,https://open.spotify.com/track/3JJU9BP2zRFdXpVA7r0gby,spotify:track:3JJU9BP2zRFdXpVA7r0gby
Clay,0xNjAhOBEiODHdS55Trpgl,album,Overcast!,1997,,,228986,0,0.371,0.827,0.702,0,9,0.397,-9.611,1,0.265,91.01,4,0.713,https://open.spotify.com/track/0xNjAhOBEiODHdS55Trpgl,spotify:track:0xNjAhOBEiODHdS55Trpgl
I Don't Care,30nN8vd0I8VtI5kzUnBXlY,album,DWNR,2014-10-31,,,229427,0,0.0402,0.734,0.65,0,0,0.0534,-7.543,1,0.275,84.974,4,0.619,https://open.spotify.com/track/30nN8vd0I8VtI5kzUnBXlY,spotify:track:30nN8vd0I8VtI5kzUnBXlY
Sweet Ophelia (Gold Fields Remix),4ttCv0EKrC6iYRvGzgXUHW,single,Sweet Ophelia (Gold Fields Remix),2014-05-01,,,307972,0,0.0118,0.739,0.775,0.0107,4,0.48,-8.481,0,0.0903,114.006,4,0.388,https://open.spotify.com/track/4ttCv0EKrC6iYRvGzgXUHW,spotify:track:4ttCv0EKrC6iYRvGzgXUHW
I'm Not The Only One,6WNqOfvfqmbyCk23ejRBwO,single,I'm Not The Only One,2014-09-11,,,222329,0,0.499,0.717,0.499,0,5,0.071,-7.123,1,0.0478,81.995,4,0.541,https://open.spotify.com/track/6WNqOfvfqmbyCk23ejRBwO,spotify:track:6WNqOfvfqmbyCk23ejRBwO
HyperParadise - Flume Remix (Ganz Flip),3Wohv8fBYnW7DBr9AufIsA,single,HyperParadise [Flume Remix (Ganz Flip)],2014-07-10,,,290000,0,0.00219,0.492,0.806,0.101,6,0.261,-6.937,1,0.076,142.975,4,0.356,https://open.spotify.com/track/3Wohv8fBYnW7DBr9AufIsA,spotify:track:3Wohv8fBYnW7DBr9AufIsA
Wanna Be A Baller,6lEIjrQNwJPecJ7mMXjhjo,album,Sittin' Fat Down South,1998,,,355066,69,0.266,0.871,0.648,0,10,0.2,-7.825,0,0.278,92.296,4,0.629,https://open.spotify.com/track/6lEIjrQNwJPecJ7mMXjhjo,spotify:track:6lEIjrQNwJPecJ7mMXjhjo
High You Are - Branchez Remix,7xtDbIcvKaFDRnS02wM1wr,single,High You Are (Remixes),2013-10-15,,,213340,0,0.0557,0.69,0.857,0.11,10,0.0341,-5.613,1,0.0405,136.99,4,0.409,https://open.spotify.com/track/7xtDbIcvKaFDRnS02wM1wr,spotify:track:7xtDbIcvKaFDRnS02wM1wr
A Little Lost,3YNZLnEI7MpxZq5iz8O8qH,single,A Little Lost - Single,2014-08-05,,,304586,0,0.784,0.736,0.603,0.747,0,0.105,-10.759,1,0.06,139.958,4,0.796,https://open.spotify.com/track/3YNZLnEI7MpxZq5iz8O8qH,spotify:track:3YNZLnEI7MpxZq5iz8O8qH
Terracotta,6UEsGxrMAXC0tOtYlrLHvZ,single,Terracotta,2014-05-06,,,201293,0,0.215,0.63,0.837,0.0622,9,0.0751,-5.327,0,0.129,120.004,4,0.324,https://open.spotify.com/track/6UEsGxrMAXC0tOtYlrLHvZ,spotify:track:6UEsGxrMAXC0tOtYlrLHvZ
Girl,4QFEUktWf0JfhpFr2RZc8A,single,Girl/Sleep Sound,2014-05-05,,,241504,0,0.163,0.511,0.61,0.61,8,0.744,-11.291,0,0.243,101.614,4,0.482,https://open.spotify.com/track/4QFEUktWf0JfhpFr2RZc8A,spotify:track:4QFEUktWf0JfhpFr2RZc8A
The Dark (Trinity),4JrrdViTHZzsIw9mxEBmRj,album,...and then you shoot your cousin,2014-05-16,,,317133,0,0.2,0.789,0.621,0,9,0.0912,-7.703,0,0.109,130.016,4,0.263,https://open.spotify.com/track/4JrrdViTHZzsIw9mxEBmRj,spotify:track:4JrrdViTHZzsIw9mxEBmRj
Sunshine,5OmcnFH77xm4IETrbEvhlq,single,Sad Clown Bad Summer Number 9,2007-07-24,,,216546,0,0.147,0.852,0.572,0.00000262,1,0.186,-5.086,1,0.149,90.939,4,0.569,https://open.spotify.com/track/5OmcnFH77xm4IETrbEvhlq,spotify:track:5OmcnFH77xm4IETrbEvhlq
L,2oP4w0TzNhoQ0afd1NyAuC,album,Awake,2014-03-18,,,277559,0,0.0309,0.549,0.663,0.888,5,0.0938,-7.555,0,0.0464,114.494,4,0.245,https://open.spotify.com/track/2oP4w0TzNhoQ0afd1NyAuC,spotify:track:2oP4w0TzNhoQ0afd1NyAuC
Awake,5lB3bZKPhng9s4hKB1sSIe,album,Awake,2014-03-18,,,283636,0,0.0585,0.552,0.878,0.892,1,0.0746,-5.767,1,0.0353,176.057,4,0.598,https://open.spotify.com/track/5lB3bZKPhng9s4hKB1sSIe,spotify:track:5lB3bZKPhng9s4hKB1sSIe
Electric Relaxation,0eEXcw3JLVXcRxYrVYMy68,compilation,The Anthology,1999-10-26,,,226133,72,0.184,0.866,0.534,0.266,11,0.0929,-9.201,1,0.229,98.243,4,0.841,https://open.spotify.com/track/0eEXcw3JLVXcRxYrVYMy68,spotify:track:0eEXcw3JLVXcRxYrVYMy68
Can I Kick It?,5q6pg1kvXfT7z5MqG0KKSs,album,Peoples' Instinctive Travels & the Paths of Rhythm,1990-04-17,,,252066,0,0.161,0.867,0.554,0.0103,4,0.111,-13.634,0,0.249,96.668,4,0.766,https://open.spotify.com/track/5q6pg1kvXfT7z5MqG0KKSs,spotify:track:5q6pg1kvXfT7z5MqG0KKSs
Yesterday,61OMCRdMORzZKZ5ury05iG,album,"When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]",2008-04-22,,,203720,0,0.524,0.849,0.531,0,7,0.0693,-5.534,1,0.258,91.927,4,0.77,https://open.spotify.com/track/61OMCRdMORzZKZ5ury05iG,spotify:track:61OMCRdMORzZKZ5ury05iG
Threats,5R8J6WCnV1E2lDJgVoaA4P,album,Jean Grae: The Evil Jeanius,2008-09-30,,,246293,42,0.0986,0.677,0.631,0.00000459,0,0.245,-6.363,1,0.0578,90.12,4,0.454,https://open.spotify.com/track/5R8J6WCnV1E2lDJgVoaA4P,spotify:track:5R8J6WCnV1E2lDJgVoaA4P
Finally Moving,3WS7spXVlbeC5kjePmHMQW,album,Taking up Your Precious Time,2006-10-23,,,277975,59,0.382,0.735,0.555,0.856,1,0.0952,-8.84,0,0.0366,100.01,4,0.523,https://open.spotify.com/track/3WS7spXVlbeC5kjePmHMQW,spotify:track:3WS7spXVlbeC5kjePmHMQW
Ghostwriter,5Nn2Dj7OQsGL6pgQ9iIzPp,album,Deadringer: Deluxe,2002,,,317933,64,0.0107,0.747,0.68,0.803,1,0.0964,-6.187,1,0.0346,93.804,4,0.594,https://open.spotify.com/track/5Nn2Dj7OQsGL6pgQ9iIzPp,spotify:track:5Nn2Dj7OQsGL6pgQ9iIzPp
Music Takes Me Up,0yEsVvLF98B5uiBxdc9M0N,album,Ninja Tuna,2008-09-22,,,328466,0,0.0752,0.66,0.809,0.00402,4,0.114,-8.65,0,0.0359,97.378,4,0.51,https://open.spotify.com/track/0yEsVvLF98B5uiBxdc9M0N,spotify:track:0yEsVvLF98B5uiBxdc9M0N
Crush,2oQ2fiNCn5Ei8wdXOMFkny,album,Standing on the Shoulders of Giants,2008-01-01,,,171000,54,0.172,0.806,0.428,0.737,1,0.105,-11.773,0,0.058,100.137,4,0.405,https://open.spotify.com/track/2oQ2fiNCn5Ei8wdXOMFkny,spotify:track:2oQ2fiNCn5Ei8wdXOMFkny
Bye Bye Macadam,3joCfQaNHoW7xrh7dImwiN,album,Tohu Bohu,2012-11-05,,,265250,50,0.107,0.593,0.509,0.893,4,0.277,-12.042,0,0.0626,190.028,4,0.0769,https://open.spotify.com/track/3joCfQaNHoW7xrh7dImwiN,spotify:track:3joCfQaNHoW7xrh7dImwiN
Parade,4bPX3ZV62LJxidVbYjlhZL,album,Tohu Bohu,2012-11-05,,,381157,44,0.0964,0.632,0.434,0.769,7,0.0988,-13.478,1,0.0424,119.989,4,0.11,https://open.spotify.com/track/4bPX3ZV62LJxidVbYjlhZL,spotify:track:4bPX3ZV62LJxidVbYjlhZL
