track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Flicker,6BivCuyKJtgLa9ooFsvUoZ,album,Worlds,2014-08-12,,,279000,51,0.0331,0.589,0.713,0.000411,10,0.178,-3.756,0,0.0976,92.018,4,0.547,https://open.spotify.com/track/6BivCuyKJtgLa9ooFsvUoZ,spotify:track:6BivCuyKJtgLa9ooFsvUoZ
Goodbye To A World,786ymAh5BmHoIpvjyrvjXk,album,Worlds,2014-08-12,,,328506,65,0.453,0.444,0.35,0.109,9,0.0824,-7.194,1,0.0483,95.979,3,0.0973,https://open.spotify.com/track/786ymAh5BmHoIpvjyrvjXk,spotify:track:786ymAh5BmHoIpvjyrvjXk
Flapper Girl,0GYu3Htt9NM5mGFDcAMQlT,album,The Lumineers,2012-04-03,,,195173,0,0.874,0.75,0.322,0.0128,0,0.0596,-12.078,1,0.0338,116.983,4,0.289,https://open.spotify.com/track/0GYu3Htt9NM5mGFDcAMQlT,spotify:track:0GYu3Htt9NM5mGFDcAMQlT
Morning Song,0K4pbUxrQK8K6SKsBjalqT,album,The Lumineers,2012-04-03,,,316358,0,0.666,0.509,0.208,0.00000169,0,0.0333,-9.643,1,0.0422,117.898,3,0.282,https://open.spotify.com/track/0K4pbUxrQK8K6SKsBjalqT,spotify:track:0K4pbUxrQK8K6SKsBjalqT
Charlie Boy,3T7SxterTU2KMvdcOYXzSj,album,The Lumineers,2012-04-03,,,261426,0,0.964,0.414,0.187,0.0183,7,0.109,-13.253,1,0.0326,127.323,4,0.276,https://open.spotify.com/track/3T7SxterTU2KMvdcOYXzSj,spotify:track:3T7SxterTU2KMvdcOYXzSj
Submarines,3aLCMI1ybjE4KWu9nkUBkx,album,The Lumineers,2012-04-03,,,163240,0,0.908,0.809,0.52,0.125,7,0.308,-9.828,1,0.0322,95.031,4,0.585,https://open.spotify.com/track/3aLCMI1ybjE4KWu9nkUBkx,spotify:track:3aLCMI1ybjE4KWu9nkUBkx
Classy Girls,3uJxOhwJjf8NTml3KHxQeQ,album,The Lumineers,2012-04-03,,,165933,0,0.661,0.72,0.802,0.0000079,5,0.348,-7.507,1,0.0342,121.011,4,0.497,https://open.spotify.com/track/3uJxOhwJjf8NTml3KHxQeQ,spotify:track:3uJxOhwJjf8NTml3KHxQeQ
Flowers in Your Hair,4BDpHt1JrVQzaU7E6RBbXh,album,The Lumineers,2012-04-03,,,109735,0,0.749,0.67,0.609,0.0000674,7,0.227,-10.088,1,0.0333,127.463,4,0.573,https://open.spotify.com/track/4BDpHt1JrVQzaU7E6RBbXh,spotify:track:4BDpHt1JrVQzaU7E6RBbXh
Stubborn Love,4nOi8Y22QaxmAEkIrpb5Fv,album,The Lumineers,2012-04-03,,,279000,0,0.607,0.598,0.56,0.0432,0,0.196,-11.679,1,0.0375,115.01,4,0.221,https://open.spotify.com/track/4nOi8Y22QaxmAEkIrpb5Fv,spotify:track:4nOi8Y22QaxmAEkIrpb5Fv
Slow It Down,574GJ55EBM79W6n2V5bL5z,album,The Lumineers,2012-04-03,,,307000,0,0.929,0.428,0.064,0,1,0.0859,-14.42,1,0.0374,142.436,4,0.108,https://open.spotify.com/track/574GJ55EBM79W6n2V5bL5z,spotify:track:574GJ55EBM79W6n2V5bL5z
Ho Hey,5BSndweF91KDqyxANsZcQH,album,The Lumineers,2012-04-03,,,163133,0,0.794,0.685,0.466,0.00000206,0,0.0915,-9.074,1,0.0304,79.936,4,0.353,https://open.spotify.com/track/5BSndweF91KDqyxANsZcQH,spotify:track:5BSndweF91KDqyxANsZcQH
Big Parade,684huWm42EZUcNQttb2mVx,album,The Lumineers,2012-04-03,,,327733,0,0.417,0.814,0.634,0.00364,4,0.14,-13.051,1,0.0498,121.98,4,0.645,https://open.spotify.com/track/684huWm42EZUcNQttb2mVx,spotify:track:684huWm42EZUcNQttb2mVx
Dead Sea,6wDKGtbPpF9xPMRv7bswQN,album,The Lumineers,2012-04-03,,,247933,0,0.81,0.713,0.319,0.00000571,0,0.142,-11.099,1,0.028,94.043,4,0.472,https://open.spotify.com/track/6wDKGtbPpF9xPMRv7bswQN,spotify:track:6wDKGtbPpF9xPMRv7bswQN
Howlin' for You,0grFc6klR3hxoHLcgCYsF4,album,Brothers,2010-05-18,,,191800,70,0.028,0.705,0.735,0.0783,11,0.112,-6.646,1,0.0931,132.627,4,0.448,https://open.spotify.com/track/0grFc6klR3hxoHLcgCYsF4,spotify:track:0grFc6klR3hxoHLcgCYsF4
She's Long Gone,26ZnmGlPGXaOzPDydAP9D5,album,Brothers,2010-05-18,,,186000,52,0.0361,0.349,0.866,0.0406,11,0.216,-6.676,0,0.112,167.951,4,0.488,https://open.spotify.com/track/26ZnmGlPGXaOzPDydAP9D5,spotify:track:26ZnmGlPGXaOzPDydAP9D5
Next Girl,2UE4m8egf0aREmOi47sDOk,album,Brothers,2010-05-18,,,198213,52,0.022,0.383,0.748,0.00014,1,0.114,-6.343,0,0.0343,171.568,4,0.255,https://open.spotify.com/track/2UE4m8egf0aREmOi47sDOk,spotify:track:2UE4m8egf0aREmOi47sDOk
Ten Cent Pistol,2qoLCpTRYv6h8Vx94hxkvl,album,Brothers,2010-05-18,,,269306,48,0.325,0.588,0.488,0.0139,0,0.18,-8.462,0,0.03,104.717,4,0.328,https://open.spotify.com/track/2qoLCpTRYv6h8Vx94hxkvl,spotify:track:2qoLCpTRYv6h8Vx94hxkvl
Everlasting Light,6dU5RxthbuaN31bRbEDlNw,album,Brothers,2010-05-18,,,203773,62,0.127,0.641,0.582,0.00632,4,0.354,-6.554,1,0.0483,181.039,4,0.725,https://open.spotify.com/track/6dU5RxthbuaN31bRbEDlNw,spotify:track:6dU5RxthbuaN31bRbEDlNw
No Woman No Cry,18rF49Lgmn0z3JEEzmgQ9C,compilation,Legend (Deluxe Edition),2002-01-01,,,251066,0,0.0613,0.863,0.45,0,0,0.0522,-11.002,1,0.0383,97.09,4,0.687,https://open.spotify.com/track/18rF49Lgmn0z3JEEzmgQ9C,spotify:track:18rF49Lgmn0z3JEEzmgQ9C
Three Little Birds,26JRni5Lqiyd9GNnlaz6DI,compilation,Legend (Deluxe Edition),2002-01-01,,,180533,0,0.0109,0.781,0.478,0.00000101,9,0.0399,-10.54,1,0.0855,73.962,4,0.643,https://open.spotify.com/track/26JRni5Lqiyd9GNnlaz6DI,spotify:track:26JRni5Lqiyd9GNnlaz6DI
Buffalo Soldier,59ByyDNkqRGxBom9nHssxf,compilation,Legend (Deluxe Edition),2002-01-01,,,256600,0,0.172,0.928,0.464,0.00000716,9,0.0546,-8.56,1,0.27,124.081,4,0.762,https://open.spotify.com/track/59ByyDNkqRGxBom9nHssxf,spotify:track:59ByyDNkqRGxBom9nHssxf
One Love / People Get Ready,5NtGTV1xXEdqTQihuvntpj,compilation,Legend (Deluxe Edition),2002-01-01,,,171466,0,0.0895,0.721,0.501,0,10,0.0622,-9.65,1,0.323,76.619,4,0.91,https://open.spotify.com/track/5NtGTV1xXEdqTQihuvntpj,spotify:track:5NtGTV1xXEdqTQihuvntpj
Jamming,5svnF9TMoMnerAMo3mmNnt,compilation,Legend (Deluxe Edition),2002-01-01,,,212640,0,0.128,0.939,0.479,0.0000265,11,0.111,-10.986,0,0.282,123.68,4,0.723,https://open.spotify.com/track/5svnF9TMoMnerAMo3mmNnt,spotify:track:5svnF9TMoMnerAMo3mmNnt
Redemption Song,61CFZkuoslI9rgw7LTaoOF,compilation,Legend (Deluxe Edition),2002-01-01,,,227333,0,0.592,0.668,0.254,0,0,0.0845,-10.646,1,0.0433,115.875,4,0.644,https://open.spotify.com/track/61CFZkuoslI9rgw7LTaoOF,spotify:track:61CFZkuoslI9rgw7LTaoOF
