track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Follow You,6jnw0Ej2zvqMI7iOGctTfP,album,Hotel Koko,2022-10-21,,,244262,44,0.33,0.742,0.727,0.88,7,0.101,-8.362,1,0.0534,127.995,4,0.822,https://open.spotify.com/track/6jnw0Ej2zvqMI7iOGctTfP,spotify:track:6jnw0Ej2zvqMI7iOGctTfP
Takes Me To You,7z5fqVuCMLTqQyI3R6jmOW,single,Takes Me To You,2022-12-01,,,304661,37,0.0159,0.636,0.814,0.55,1,0.0685,-8.572,1,0.0408,123.998,4,0.769,https://open.spotify.com/track/7z5fqVuCMLTqQyI3R6jmOW,spotify:track:7z5fqVuCMLTqQyI3R6jmOW
Forever And A Day - Diplo Remix,5ozhK7GvUKSNSr1LrclYM2,single,Forever And A Day (Diplo Remix),2022-10-25,,,218053,59,0.0024,0.755,0.896,0.701,9,0.101,-7.18,0,0.119,124.999,4,0.267,https://open.spotify.com/track/5ozhK7GvUKSNSr1LrclYM2,spotify:track:5ozhK7GvUKSNSr1LrclYM2
Make Me,6RaaQvkGUe8Je8yAkdwQNm,single,Make Me,2023-02-17,,,151436,72,0.0356,0.618,0.954,0.00148,10,0.15,-3.421,0,0.0399,129.979,4,0.702,https://open.spotify.com/track/6RaaQvkGUe8Je8yAkdwQNm,spotify:track:6RaaQvkGUe8Je8yAkdwQNm
Feels Like My Hands Are On Fire,4WUYv43gJtAAIaeSBml8ow,single,Shield,2023-05-05,,,208482,47,0.318,0.75,0.662,0.382,4,0.0879,-15.94,1,0.0753,133.032,4,0.627,https://open.spotify.com/track/4WUYv43gJtAAIaeSBml8ow,spotify:track:4WUYv43gJtAAIaeSBml8ow
JOY (404),0tw9UWpHoJCSesaoE4912U,single,JOY (404),2023-04-21,,,203320,43,0.0285,0.602,0.978,0.0289,4,0.346,-6.027,0,0.0613,156.958,4,0.498,https://open.spotify.com/track/0tw9UWpHoJCSesaoE4912U,spotify:track:0tw9UWpHoJCSesaoE4912U
Must Be Right,4W3H4P0nAq92uht2krBYTi,single,Must Be Right,2023-04-07,,,214000,43,0.0307,0.77,0.714,0.828,2,0.3,-8.598,1,0.0408,136.998,4,0.485,https://open.spotify.com/track/4W3H4P0nAq92uht2krBYTi,spotify:track:4W3H4P0nAq92uht2krBYTi
Enjoy Your Life,0yM2YvOGR3cBIoWBeFdtmS,single,Enjoy Your Life,2023-04-11,,,240053,67,0.0143,0.674,0.924,0.00000609,0,0.216,-4.943,0,0.102,123.04,4,0.811,https://open.spotify.com/track/0yM2YvOGR3cBIoWBeFdtmS,spotify:track:0yM2YvOGR3cBIoWBeFdtmS
Candle Flame,0LdAEUc7gyEY6xIG9y3lLM,single,Candle Flame,2023-03-27,,,174020,71,0.143,0.673,0.72,0.0000182,9,0.913,-7.318,0,0.039,123.032,4,0.588,https://open.spotify.com/track/0LdAEUc7gyEY6xIG9y3lLM,spotify:track:0LdAEUc7gyEY6xIG9y3lLM
The One,1HEAdiEtqfNwRiWLBflKgn,single,The One,2023-04-12,,,301838,50,0.000603,0.725,0.806,0.732,10,0.0574,-7.228,1,0.0638,131.069,4,0.574,https://open.spotify.com/track/1HEAdiEtqfNwRiWLBflKgn,spotify:track:1HEAdiEtqfNwRiWLBflKgn
Inspector Norse,1NHd4UVxT5d5EGYzlDq17T,album,It's the Arps,2012-01-09,,,400751,58,0.0741,0.912,0.782,0.763,7,0.348,-7.018,0,0.0445,119.979,4,0.89,https://open.spotify.com/track/1NHd4UVxT5d5EGYzlDq17T,spotify:track:1NHd4UVxT5d5EGYzlDq17T
Selfish Soul - ODESZA Remix,6N5thJ3UQMpHdf2fYOB3XL,single,Selfish Soul (ODESZA Remix),2023-04-16,,,206210,66,0.0321,0.623,0.888,0.0143,9,0.526,-5.122,0,0.0833,107.022,4,0.187,https://open.spotify.com/track/6N5thJ3UQMpHdf2fYOB3XL,spotify:track:6N5thJ3UQMpHdf2fYOB3XL
One Two Things (feat. TOBi),4uHnGCtTaFxaUhCIS2LGmf,single,One Two Things (feat. TOBi),2019-10-04,,,187924,33,0.148,0.67,0.68,0.0000138,11,0.347,-6.503,0,0.077,105.93,4,0.273,https://open.spotify.com/track/4uHnGCtTaFxaUhCIS2LGmf,spotify:track:4uHnGCtTaFxaUhCIS2LGmf
Pirene's Fountain,3tLFB17ESub7gzHowoBlGS,single,Pirene's Fountain,2018-03-09,,,284601,0,0.218,0.895,0.406,0.278,1,0.0925,-10.241,0,0.106,112.994,4,0.183,https://open.spotify.com/track/3tLFB17ESub7gzHowoBlGS,spotify:track:3tLFB17ESub7gzHowoBlGS
Feel The Same,4NOiZh0m02AQZbIvnfE8wU,album,Condition,2019-09-23,,,265375,39,0.153,0.774,0.736,0.464,11,0.0752,-8.622,0,0.217,132.863,4,0.498,https://open.spotify.com/track/4NOiZh0m02AQZbIvnfE8wU,spotify:track:4NOiZh0m02AQZbIvnfE8wU
Luv Is Not Enough,39cqLtyStUJjpaqB2qb2zo,single,Luv Is Not Enough,2019-10-11,,,197894,0,0.292,0.706,0.534,0.00665,8,0.253,-8.083,0,0.0547,114,4,0.541,https://open.spotify.com/track/39cqLtyStUJjpaqB2qb2zo,spotify:track:39cqLtyStUJjpaqB2qb2zo
10%,41SwdQIX8Hy2u6fuEDgvWr,album,BUBBA,2019-12-13,,,186680,73,0.0267,0.794,0.757,0.000306,6,0.0621,-6.644,0,0.123,107.99,4,0.615,https://open.spotify.com/track/41SwdQIX8Hy2u6fuEDgvWr,spotify:track:41SwdQIX8Hy2u6fuEDgvWr
Where Angels Fear To Tread,1ZqeykOaDmjkldzs7XGR4b,single,Moonlight,2018-08-20,,,225906,58,0.23,0.679,0.735,0.602,2,0.148,-6.218,0,0.136,107.998,4,0.603,https://open.spotify.com/track/1ZqeykOaDmjkldzs7XGR4b,spotify:track:1ZqeykOaDmjkldzs7XGR4b
Talk - Disclosure VIP,3uXHSf9sSIpOJWuC1H8DiU,single,Talk (Disclosure VIP),2019-03-27,,,273229,47,0.0158,0.775,0.867,0.0117,4,0.0355,-7.388,0,0.204,128.956,4,0.565,https://open.spotify.com/track/3uXHSf9sSIpOJWuC1H8DiU,spotify:track:3uXHSf9sSIpOJWuC1H8DiU
Never Enough,3x2KTXJ9JY4HKkM0QLl0MC,album,Oh No,2016-05-13,,,264432,0,0.0378,0.911,0.487,0.685,10,0.0627,-8.927,0,0.102,120.027,4,0.831,https://open.spotify.com/track/3x2KTXJ9JY4HKkM0QLl0MC,spotify:track:3x2KTXJ9JY4HKkM0QLl0MC
Something About You,5n9DJWUiwuKuPE9sCVbQ0n,single,Something About You,2015-04-22,,,225181,71,0.369,0.861,0.602,0.0644,2,0.0751,-7.314,0,0.0617,114.978,4,0.684,https://open.spotify.com/track/5n9DJWUiwuKuPE9sCVbQ0n,spotify:track:5n9DJWUiwuKuPE9sCVbQ0n
The Sun,2hhVlIZmGEGfNeVIYnMUAG,single,All Inclusive,2017-10-13,,,208946,57,0.758,0.779,0.605,0.665,5,0.0918,-7.294,0,0.0315,126.031,4,0.735,https://open.spotify.com/track/2hhVlIZmGEGfNeVIYnMUAG,spotify:track:2hhVlIZmGEGfNeVIYnMUAG
Talk Talk - Moon Boots Remix,5tWGLLKPLlyZbVmg7nGSDD,single,Talk Talk (Remixes),2015-02-27,,,320573,0,0.00593,0.782,0.458,0.188,6,0.0404,-8.232,0,0.0671,120.041,4,0.801,https://open.spotify.com/track/5tWGLLKPLlyZbVmg7nGSDD,spotify:track:5tWGLLKPLlyZbVmg7nGSDD
