track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Sonder,2wynpXzuXf6Cvf2MqHYA9Z,single,More Content,2022-06-24,,,181873,63,0.313,0.596,0.606,0.846,5,0.0979,-11.716,0,0.0433,127.976,4,0.811,https://open.spotify.com/track/2wynpXzuXf6Cvf2MqHYA9Z,spotify:track:2wynpXzuXf6Cvf2MqHYA9Z
EQUILIBRIUM,2xsTPjOwjtLWDoDKHpHWa5,album,OASIS,2022-04-22,,,288133,54,0.661,0.737,0.532,0.91,3,0.0952,-9.224,0,0.0777,118.049,4,0.481,https://open.spotify.com/track/2xsTPjOwjtLWDoDKHpHWa5,spotify:track:2xsTPjOwjtLWDoDKHpHWa5
alone with you (feat. Didi Han),2zWyV9CIpfaH6v0g1mq1a0,single,alone with you (feat. Didi Han),2021-11-05,,,210607,39,0.148,0.82,0.765,0.0293,8,0.0475,-6.294,0,0.0644,126.531,4,0.679,https://open.spotify.com/track/2zWyV9CIpfaH6v0g1mq1a0,spotify:track:2zWyV9CIpfaH6v0g1mq1a0
Music Sounds Better With You,303ccTay2FiDTZ9fZ2AdBt,single,Music Sounds Better With You,1998-07-20,,,403293,74,0.00105,0.735,0.72,0.15,1,0.382,-7.04,1,0.336,124.174,4,0.364,https://open.spotify.com/track/303ccTay2FiDTZ9fZ2AdBt,spotify:track:303ccTay2FiDTZ9fZ2AdBt
I Want You (feat. Braev),31kN6sakkWj7SxVjm0d0gd,single,I Want You (feat. Braev),2021-02-18,,,258295,55,0.0128,0.404,0.674,0.155,8,0.0832,-9.056,1,0.0469,123.948,4,0.0364,https://open.spotify.com/track/31kN6sakkWj7SxVjm0d0gd,spotify:track:31kN6sakkWj7SxVjm0d0gd
The Only Way Out Is Through,35bAjRIbS6LGuxCR9aP92T,single,The Only Way Out Is Through,2021-10-29,,,494109,42,0.289,0.681,0.913,0.927,3,0.0997,-7.75,0,0.0422,125.003,4,0.248,https://open.spotify.com/track/35bAjRIbS6LGuxCR9aP92T,spotify:track:35bAjRIbS6LGuxCR9aP92T
Static (Edit),387t13BOBNfxBdKP7M1zVA,single,Life Signs Vol. 1,2019-07-05,,,205925,30,0.0135,0.637,0.856,0.935,7,0.0597,-9.661,1,0.0436,126.987,4,0.554,https://open.spotify.com/track/387t13BOBNfxBdKP7M1zVA,spotify:track:387t13BOBNfxBdKP7M1zVA
B.O.T.A. (Baddest Of Them All) - Edit,39JofJHEtg8I4fSyo7Imft,single,B.O.T.A. (Baddest Of Them All),2022-08-12,,,226626,83,0.164,0.736,0.906,0.585,0,0.106,-7.589,1,0.048,137.001,4,0.698,https://open.spotify.com/track/39JofJHEtg8I4fSyo7Imft,spotify:track:39JofJHEtg8I4fSyo7Imft
Muy Bien,39fTOnYqGqM00A6xaIqtJn,single,Muy Bien,2021-12-31,,,415500,41,0.0276,0.802,0.855,0.879,11,0.099,-8.807,1,0.0513,125.009,4,0.207,https://open.spotify.com/track/39fTOnYqGqM00A6xaIqtJn,spotify:track:39fTOnYqGqM00A6xaIqtJn
Hyper,39pclaQXwUGiwcA47Hk3QF,single,Hyper,2022-07-15,,,223007,29,0.0035,0.741,0.933,0.905,4,0.0575,-7.417,1,0.0563,127.995,4,0.395,https://open.spotify.com/track/39pclaQXwUGiwcA47Hk3QF,spotify:track:39pclaQXwUGiwcA47Hk3QF
TUL to DTW,3B4lUHhzCEl2JFLSG2yKRH,single,Detroit Trax,2022-11-05,,,256551,0,0.00225,0.771,0.838,0.886,0,0.0668,-10.566,1,0.0601,135.008,4,0.188,https://open.spotify.com/track/3B4lUHhzCEl2JFLSG2yKRH,spotify:track:3B4lUHhzCEl2JFLSG2yKRH
Shout,3BaOCVZmerePIy6fOdrU8R,single,Shout,2018-04-13,,,472567,5,0.00424,0.764,0.876,0.92,7,0.0728,-6.903,1,0.0518,126,4,0.0378,https://open.spotify.com/track/3BaOCVZmerePIy6fOdrU8R,spotify:track:3BaOCVZmerePIy6fOdrU8R
Nordpol,3BfLcQOyP6ovmQFTYfhIx4,single,Nordpol / Südpol,2019-10-25,,,400101,43,0.00724,0.778,0.864,0.895,7,0.0952,-9.741,1,0.0413,126.008,4,0.0275,https://open.spotify.com/track/3BfLcQOyP6ovmQFTYfhIx4,spotify:track:3BfLcQOyP6ovmQFTYfhIx4
Protect Your Mind,3Equi0YIHz8a7LbYgB561W,single,Protect Your Mind,2021-02-19,,,404000,39,0.00396,0.827,0.749,0.158,8,0.102,-7.275,1,0.0897,122.006,4,0.618,https://open.spotify.com/track/3Equi0YIHz8a7LbYgB561W,spotify:track:3Equi0YIHz8a7LbYgB561W
low down - Pola & Bryson Remix,3Et1ajtRs1v5HOL4sCmbf8,single,low down (Remixes),2022-05-23,,,226206,57,0.0289,0.622,0.673,0.0292,0,0.128,-5.914,1,0.0552,173.981,4,0.0763,https://open.spotify.com/track/3Et1ajtRs1v5HOL4sCmbf8,spotify:track:3Et1ajtRs1v5HOL4sCmbf8
Get This Party Started,3HybwTm4C1n07gqg85f8qt,single,Get This Party Started,2021-07-02,,,160000,61,0.000953,0.756,0.748,0.395,11,0.0749,-6.714,0,0.0511,126.076,4,0.678,https://open.spotify.com/track/3HybwTm4C1n07gqg85f8qt,spotify:track:3HybwTm4C1n07gqg85f8qt
Chrome Dome,3IoJWikkGC7jeeLQKhsxE5,single,Chrome Dome,2020-09-11,,,474266,6,0.00014,0.799,0.549,0.842,11,0.652,-9.807,1,0.0636,124.991,4,0.039,https://open.spotify.com/track/3IoJWikkGC7jeeLQKhsxE5,spotify:track:3IoJWikkGC7jeeLQKhsxE5
Leave Here,3JKn7wZYSwOGriPALOQPBT,single,Leave Here,2021-12-13,,,297585,34,0.501,0.609,0.586,0.953,9,0.0918,-11.867,0,0.0341,123.991,4,0.333,https://open.spotify.com/track/3JKn7wZYSwOGriPALOQPBT,spotify:track:3JKn7wZYSwOGriPALOQPBT
Brisas Del Mar,3KYgsHPXp1pOywoYkUmh6k,single,Brisas Del Mar,2021-08-06,,,196500,38,0.0107,0.662,0.945,0.311,8,0.541,-5.306,0,0.0468,125.988,4,0.819,https://open.spotify.com/track/3KYgsHPXp1pOywoYkUmh6k,spotify:track:3KYgsHPXp1pOywoYkUmh6k
Disconnected,3MK2rvp7XjarzRKFrPGMOb,single,Disconnected,2021-12-10,,,194523,62,0.00579,0.842,0.811,0.176,2,0.0702,-6.476,1,0.109,125.995,4,0.594,https://open.spotify.com/track/3MK2rvp7XjarzRKFrPGMOb,spotify:track:3MK2rvp7XjarzRKFrPGMOb
"Work (feat. Dave Giles II, Cor.Ece & Mike Dunn)",3OZUrZBtQCiMmpoZquu0BS,single,"Work (feat. Dave Giles II, Cor.Ece & Mike Dunn)",2022-01-21,,,181801,49,0.00251,0.762,0.707,0.00685,10,0.073,-7.306,0,0.0437,124.956,4,0.717,https://open.spotify.com/track/3OZUrZBtQCiMmpoZquu0BS,spotify:track:3OZUrZBtQCiMmpoZquu0BS
Feel My Needs - Purple Disco Machine Remix,3RiRFyvasDtAv8n0AQUKFG,single,Feel My Needs (Purple Disco Machine Remix),2018-08-17,,,230163,68,0.0127,0.707,0.896,0.859,3,0.0182,-5.157,0,0.0538,122.011,4,0.903,https://open.spotify.com/track/3RiRFyvasDtAv8n0AQUKFG,spotify:track:3RiRFyvasDtAv8n0AQUKFG
The Grand Swell,3SwAjQOvQ79jpLZyjzJwJh,single,The Grand Swell,2021-08-19,,,291532,25,0.275,0.641,0.705,0.911,2,0.0615,-9.877,0,0.0391,124.001,4,0.17,https://open.spotify.com/track/3SwAjQOvQ79jpLZyjzJwJh,spotify:track:3SwAjQOvQ79jpLZyjzJwJh
BUBBLEGUM,3VQWkf0zg6397V3ql6mwMq,single,BUBBLEGUM,2022-08-19,,,148538,56,0.00117,0.838,0.803,0.152,6,0.04,-5.583,0,0.0713,126.026,4,0.577,https://open.spotify.com/track/3VQWkf0zg6397V3ql6mwMq,spotify:track:3VQWkf0zg6397V3ql6mwMq
How’d You Go out Like That,3VlZSJOZpw5WbLbctHD43T,single,How’d You Go out Like That,2022-06-17,,,162519,43,0.419,0.661,0.753,0.00484,1,0.0834,-7.599,1,0.188,126.999,4,0.543,https://open.spotify.com/track/3VlZSJOZpw5WbLbctHD43T,spotify:track:3VlZSJOZpw5WbLbctHD43T
Opal - Four Tet Remix,3VtTuQ6lypMoOBcm6VMzdh,single,Opal (Four Tet Remix),2018-03-07,,,494256,61,0.103,0.826,0.72,0.773,9,0.11,-9.582,0,0.119,127.011,4,0.287,https://open.spotify.com/track/3VtTuQ6lypMoOBcm6VMzdh,spotify:track:3VtTuQ6lypMoOBcm6VMzdh
303 State,3Wf6hVbr3YWCWt9py5OzDy,single,303 State,2020-08-07,,,453068,44,0.00774,0.727,0.932,0.83,0,0.0824,-5.247,1,0.098,132.991,4,0.157,https://open.spotify.com/track/3Wf6hVbr3YWCWt9py5OzDy,spotify:track:3Wf6hVbr3YWCWt9py5OzDy
Bussifame,3bQWyx3JDz53yP2uij16Jj,album,Second Line,2021-04-30,,,273386,35,0.176,0.742,0.872,0.00271,7,0.34,-7.812,0,0.122,119.999,4,0.673,https://open.spotify.com/track/3bQWyx3JDz53yP2uij16Jj,spotify:track:3bQWyx3JDz53yP2uij16Jj
Rise Again,3ddJUAVAo7b1AnNWi7jtZX,single,Rise Again,2022-08-19,,,183112,49,0.0111,0.778,0.942,0.177,1,0.342,-4.239,1,0.174,125.962,4,0.851,https://open.spotify.com/track/3ddJUAVAo7b1AnNWi7jtZX,spotify:track:3ddJUAVAo7b1AnNWi7jtZX
Gengis - Red Axes Remix,3eRrnxpVwuHyieL0s2NdZc,single,Gengis,2019-07-19,,,447800,27,0.072,0.687,0.937,0.851,8,0.099,-8.25,1,0.0419,120.009,4,0.509,https://open.spotify.com/track/3eRrnxpVwuHyieL0s2NdZc,spotify:track:3eRrnxpVwuHyieL0s2NdZc
Bestfriend,3hKwgPKqfjeHrHHawdYVgs,album,African Electronic Dance Music,2021-10-29,,,350000,47,0.2,0.657,0.526,0.655,5,0.106,-13.054,0,0.0334,115.981,4,0.0382,https://open.spotify.com/track/3hKwgPKqfjeHrHHawdYVgs,spotify:track:3hKwgPKqfjeHrHHawdYVgs
I'm Not Alone - 2019 Edit,3jFnw3ndyhIOeWc3VzrMS4,single,I'm Not Alone 2019,2019-04-05,,,201313,45,0.00349,0.6,0.982,0.48,11,0.124,-3.921,1,0.0337,127.994,4,0.212,https://open.spotify.com/track/3jFnw3ndyhIOeWc3VzrMS4,spotify:track:3jFnw3ndyhIOeWc3VzrMS4
You Don't Know,3kN8TbvcpxNElCd29q1K46,single,You Don't Know,2020-09-18,,,199384,37,0.156,0.313,0.952,0.658,9,0.523,-4.222,0,0.0495,129.85,4,0.333,https://open.spotify.com/track/3kN8TbvcpxNElCd29q1K46,spotify:track:3kN8TbvcpxNElCd29q1K46
Dominator,3kTYewLnXiFTeWXmpcGtv9,single,Dominator,2019-11-29,,,238855,18,0.194,0.655,0.959,0.899,4,0.357,-9.778,0,0.0588,135.004,4,0.126,https://open.spotify.com/track/3kTYewLnXiFTeWXmpcGtv9,spotify:track:3kTYewLnXiFTeWXmpcGtv9
Finesse (feat. BNXN) - AMÉMÉ Mix,3lhA8r9bRb3RPGLrX2KY1t,single,Finesse (feat. BNXN) [AMÉMÉ Mixes],2022-07-08,,,209426,30,0.00023,0.768,0.948,0.214,11,0.0702,-4.48,1,0.0354,121.999,4,0.499,https://open.spotify.com/track/3lhA8r9bRb3RPGLrX2KY1t,spotify:track:3lhA8r9bRb3RPGLrX2KY1t
Music Is My Life (feat. Unlimited Touch),3mfuJMGEw0iyazvK9PaqLQ,album,Expansions In The NYC,2022-04-29,,,390277,27,0.0255,0.839,0.559,0.0595,5,0.0651,-9.467,0,0.037,125.026,4,0.588,https://open.spotify.com/track/3mfuJMGEw0iyazvK9PaqLQ,spotify:track:3mfuJMGEw0iyazvK9PaqLQ
Endless Sky,3oHOObxpYRdsRwVqizxWNM,single,Endless Sky,2022-08-19,,,159562,41,0.136,0.75,0.821,0.0503,8,0.325,-6.504,1,0.0437,130.015,4,0.654,https://open.spotify.com/track/3oHOObxpYRdsRwVqizxWNM,spotify:track:3oHOObxpYRdsRwVqizxWNM
The Power,3qKT70P8cF8FPYce2zsf8j,single,The Power,2020-01-31,,,192500,38,0.000338,0.793,0.847,0.004,10,0.237,-6.25,1,0.112,123.017,4,0.427,https://open.spotify.com/track/3qKT70P8cF8FPYce2zsf8j,spotify:track:3qKT70P8cF8FPYce2zsf8j
Vamonos,3sVp4qJWZ9S24KPDvEE1E7,single,Vamonos,2022-05-13,,,412561,51,0.00985,0.724,0.95,0.877,11,0.242,-7.229,1,0.0473,120.998,4,0.58,https://open.spotify.com/track/3sVp4qJWZ9S24KPDvEE1E7,spotify:track:3sVp4qJWZ9S24KPDvEE1E7
Right On Time (Douth! Remix),3sfaTc8Ivlw1JpN7DXZXkX,single,Right On Time (Douth! Remix),2019-08-05,,,226670,40,0.00866,0.878,0.916,0.321,11,0.248,-3.756,1,0.0577,124.999,4,0.394,https://open.spotify.com/track/3sfaTc8Ivlw1JpN7DXZXkX,spotify:track:3sfaTc8Ivlw1JpN7DXZXkX
