track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Whatever I Do,7HcZO1dultTkxUfeiSiUSo,compilation,Alchemy (Liquicity Presents),2015-10-02,,,229760,34,0.0792,0.484,0.874,0.000462,6,0.0863,-2.276,0,0.0487,173.929,4,0.454,https://open.spotify.com/track/7HcZO1dultTkxUfeiSiUSo,spotify:track:7HcZO1dultTkxUfeiSiUSo
Used to Work for a Livin',22TqGitzC0f2cSvB9wnOue,single,This Joint's For You,2023-05-12,,,220893,15,0.156,0.572,0.699,0.00000286,7,0.144,-6.883,1,0.0377,149.89,4,0.634,https://open.spotify.com/track/22TqGitzC0f2cSvB9wnOue,spotify:track:22TqGitzC0f2cSvB9wnOue
More Love,5PY9fTLp4MPXsbeRouS8gd,single,More Love,2022-07-29,,,191612,63,0.00373,0.572,0.951,0.0529,6,0.318,-4.566,0,0.0504,123.984,4,0.276,https://open.spotify.com/track/5PY9fTLp4MPXsbeRouS8gd,spotify:track:5PY9fTLp4MPXsbeRouS8gd
Chicana Baby,7pBkjYLXQ9NPxhpVDe83sq,single,Chicana Baby,2018-09-16,,,224637,2,0.469,0.626,0.698,0.000602,11,0.348,-7.448,0,0.143,77,4,0.753,https://open.spotify.com/track/7pBkjYLXQ9NPxhpVDe83sq,spotify:track:7pBkjYLXQ9NPxhpVDe83sq
Don't Go Running,6AiHt5P6Y1dT7nzQTTto4Z,single,Don't Go Running,2023-06-17,,,188111,2,0.0082,0.9,0.372,0.0147,7,0.0926,-8.783,1,0.142,96.964,4,0.472,https://open.spotify.com/track/6AiHt5P6Y1dT7nzQTTto4Z,spotify:track:6AiHt5P6Y1dT7nzQTTto4Z
Tulsa In The Haus,5ePUL6ENVRmNHLc4RaIpZ8,single,Tulsa In The Haus,2023-01-27,,,358278,11,0.109,0.765,0.83,0.427,6,0.0771,-8.943,1,0.151,124.978,4,0.497,https://open.spotify.com/track/5ePUL6ENVRmNHLc4RaIpZ8,spotify:track:5ePUL6ENVRmNHLc4RaIpZ8
Your Sound,6GAnWvSZHOFIIrAcESRh6a,compilation,Routine Espresso VA004: Caffeine Alley,2020-10-30,,,424170,8,0.689,0.734,0.899,0.392,2,0.101,-7.517,1,0.0379,125.007,4,0.375,https://open.spotify.com/track/6GAnWvSZHOFIIrAcESRh6a,spotify:track:6GAnWvSZHOFIIrAcESRh6a
King Of My Castle (feat. Kali Mija) - Extended Mix,5658LX0nQMF6hVR41QNkCx,single,King Of My Castle (feat. Kali Mija),2023-06-09,,,377704,37,0.0112,0.857,0.598,0.207,10,0.0864,-9.518,0,0.0539,121.991,4,0.117,https://open.spotify.com/track/5658LX0nQMF6hVR41QNkCx,spotify:track:5658LX0nQMF6hVR41QNkCx
F For You,2XnnUZJIWSvq5AsE2PpoSz,album,Settle (Deluxe),2013-06-03,,,269946,49,0.00731,0.751,0.812,0.0298,3,0.11,-7.4,0,0.0707,123.998,4,0.224,https://open.spotify.com/track/2XnnUZJIWSvq5AsE2PpoSz,spotify:track:2XnnUZJIWSvq5AsE2PpoSz
Help Me Lose My Mind,4FjT3dqUW2Uq0R3pMz5V7C,album,Settle (Deluxe),2013-06-03,,,244480,64,0.0395,0.78,0.708,0.0798,5,0.0516,-5.692,0,0.0549,109.023,4,0.345,https://open.spotify.com/track/4FjT3dqUW2Uq0R3pMz5V7C,spotify:track:4FjT3dqUW2Uq0R3pMz5V7C
Intro,3VzoXyWHY3s0ooDaieKNfB,album,Settle (Deluxe),2013-06-03,,,61306,35,0.132,0.493,0.605,0,2,0.378,-8.948,1,0.358,172.305,5,0.453,https://open.spotify.com/track/3VzoXyWHY3s0ooDaieKNfB,spotify:track:3VzoXyWHY3s0ooDaieKNfB
When A Fire Starts To Burn,7qVLZuvzNjyiy3TVtEBwBE,album,Settle (Deluxe),2013-06-03,,,284026,53,0.00933,0.625,0.756,0.00134,7,0.324,-6.954,1,0.231,123.948,4,0.673,https://open.spotify.com/track/7qVLZuvzNjyiy3TVtEBwBE,spotify:track:7qVLZuvzNjyiy3TVtEBwBE
White Noise,4PPiV0xlKze0D4G93UWLji,album,Settle (Deluxe),2013-06-03,,,277520,55,0.0103,0.683,0.845,0.000108,10,0.345,-6.17,0,0.051,119.966,4,0.874,https://open.spotify.com/track/4PPiV0xlKze0D4G93UWLji,spotify:track:4PPiV0xlKze0D4G93UWLji
Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,1SShxVVBeZBCY7WddnksPz,album,Surprise,1991-01-01,,,451826,70,0.000779,0.484,0.641,0.278,5,0.0738,-12.612,1,0.0377,119.981,4,0.181,https://open.spotify.com/track/1SShxVVBeZBCY7WddnksPz,spotify:track:1SShxVVBeZBCY7WddnksPz
Latch,1DunhgeZSEgWiIYbHqXl0c,album,Settle (Deluxe),2013-06-03,,,255866,74,0.0178,0.729,0.735,0.000193,1,0.089,-5.455,1,0.0919,121.986,4,0.544,https://open.spotify.com/track/1DunhgeZSEgWiIYbHqXl0c,spotify:track:1DunhgeZSEgWiIYbHqXl0c
Rumble,1GfBLbAhZUWdseuDqhocmn,single,Rumble,2023-01-04,,,146571,75,0.0515,0.81,0.836,0.229,1,0.0598,-7.721,0,0.0645,139.979,4,0.0585,https://open.spotify.com/track/1GfBLbAhZUWdseuDqhocmn,spotify:track:1GfBLbAhZUWdseuDqhocmn
Innerbloom,6CGMZijOAZvTXG21T8t6R0,album,Bloom,2016-01-22,,,578040,77,0.126,0.729,0.72,0.347,3,0.178,-6.692,1,0.037,122.011,4,0.0389,https://open.spotify.com/track/6CGMZijOAZvTXG21T8t6R0,spotify:track:6CGMZijOAZvTXG21T8t6R0
J'adore,0tlztRFDgCSnAbUxllcZJJ,single,A Butterfly In-between Time,2020-11-20,,,252590,45,0.187,0.782,0.748,0.917,5,0.0714,-8.843,1,0.0498,131.998,4,0.216,https://open.spotify.com/track/0tlztRFDgCSnAbUxllcZJJ,spotify:track:0tlztRFDgCSnAbUxllcZJJ
B.O.T.A. (Baddest Of Them All),45bfH0GZvUyujIBiKRhXso,single,B.O.T.A. (Baddest Of Them All),2022-08-12,,,358266,67,0.0671,0.756,0.962,0.703,0,0.194,-7.526,1,0.0583,136.981,4,0.749,https://open.spotify.com/track/45bfH0GZvUyujIBiKRhXso,spotify:track:45bfH0GZvUyujIBiKRhXso
Keeping Your Head Up - Jonas Blue Remix; Radio Edit [Radio Edit],26uWcFPeunNydCH7rl7nyA,single,Keeping Your Head Up (Jonas Blue Remix; Radio Edit),2016-03-18,,,183599,67,0.0452,0.643,0.685,0.0000952,8,0.0855,-5.137,0,0.041,122.053,4,0.404,https://open.spotify.com/track/26uWcFPeunNydCH7rl7nyA,spotify:track:26uWcFPeunNydCH7rl7nyA
More Than A Woman - SG's Paradise Edit,0L3XCv9i9IHs8cJEVhsJ3J,single,More Than A Woman (SG's Paradise Edit),2021-06-25,,,357936,73,0.00469,0.679,0.762,0.23,10,0.0446,-4.253,0,0.0316,105.407,4,0.511,https://open.spotify.com/track/0L3XCv9i9IHs8cJEVhsJ3J,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J
Love Divide,2q1fb1ENmNiJAeosPZqAlC,album,Tread,2021-10-22,,,269818,52,0.653,0.743,0.697,0.916,8,0.11,-12.764,0,0.0651,132.051,4,0.608,https://open.spotify.com/track/2q1fb1ENmNiJAeosPZqAlC,spotify:track:2q1fb1ENmNiJAeosPZqAlC
OnlyL,01XAVHIdfq8SNtZDplT0ZD,single,OnlyL,2021-06-14,,,227543,47,0.716,0.645,0.883,0.000259,4,0.106,-6.514,1,0.168,133.92,4,0.109,https://open.spotify.com/track/01XAVHIdfq8SNtZDplT0ZD,spotify:track:01XAVHIdfq8SNtZDplT0ZD
We Are The People - southstar Remix,3vLMN02wGnPBdjRVvewedS,single,We Are The People (southstar Remix),2023-02-17,,,236068,67,0.0018,0.717,0.832,0.0334,7,0.13,-6.404,1,0.0396,150.014,4,0.128,https://open.spotify.com/track/3vLMN02wGnPBdjRVvewedS,spotify:track:3vLMN02wGnPBdjRVvewedS
Cold In The Summer,6rogExaUNeJUdUlwrojRHh,album,More Or Less,2018-11-02,,,209800,35,0.194,0.639,0.552,0.0000111,5,0.0937,-7.589,1,0.0274,106.67,4,0.644,https://open.spotify.com/track/6rogExaUNeJUdUlwrojRHh,spotify:track:6rogExaUNeJUdUlwrojRHh
Tropicaliente,0jSBR3nqnUny3MTPaceqQD,single,Tulsa In The Haus EP,2023-02-24,,,212097,16,0.0142,0.645,0.802,0.885,5,0.18,-9.185,1,0.0438,127.287,4,0.334,https://open.spotify.com/track/0jSBR3nqnUny3MTPaceqQD,spotify:track:0jSBR3nqnUny3MTPaceqQD
Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW,album,Un Verano Sin Ti,2022-05-06,,,258298,91,0.08,0.647,0.686,0.00000134,3,0.528,-5.745,0,0.0413,79.928,4,0.268,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW
Sometimes… (with Daya & Earthgang),09MduMD14OZjmAxd6u1Qfi,album,never worry,2023-05-05,,,222624,66,0.039,0.67,0.786,0,4,0.433,-5.07,0,0.107,106.009,4,0.578,https://open.spotify.com/track/09MduMD14OZjmAxd6u1Qfi,spotify:track:09MduMD14OZjmAxd6u1Qfi
Someday,6YawXOEFctUeNm9FMuYASI,album,Mirrors,2021-09-03,,,277106,36,0.0305,0.345,0.826,0.843,1,0.109,-5.801,0,0.0574,122.65,4,0.386,https://open.spotify.com/track/6YawXOEFctUeNm9FMuYASI,spotify:track:6YawXOEFctUeNm9FMuYASI
Sacred Dance Of The Demon - Gorgon City Remix,1T3QDdxqaKemxlKM6LyMeo,album,Remixes From The Other Side,2016-05-13,,,440975,38,0.00721,0.74,0.796,0.0813,4,0.0552,-8.058,0,0.0548,123.002,4,0.456,https://open.spotify.com/track/1T3QDdxqaKemxlKM6LyMeo,spotify:track:1T3QDdxqaKemxlKM6LyMeo
Devil in Me,3kZqrLzuoE54EfHPwappr6,album,Soulmatic,2017-10-20,,,199115,54,0.0341,0.816,0.674,0,9,0.33,-6.296,1,0.0422,119.956,4,0.619,https://open.spotify.com/track/3kZqrLzuoE54EfHPwappr6,spotify:track:3kZqrLzuoE54EfHPwappr6
EXCEPTIONAL,02oVra8RWdAYaKbdinrfRC,single,EXCEPTIONAL,2021-09-10,,,137739,64,0.301,0.726,0.489,0.0000172,11,0.263,-9.344,0,0.484,115.195,4,0.447,https://open.spotify.com/track/02oVra8RWdAYaKbdinrfRC,spotify:track:02oVra8RWdAYaKbdinrfRC
Never Come Back,2xxKJgIpgiancRpSup5dHU,album,Suddenly,2020-02-28,,,305480,50,0.407,0.781,0.709,0.603,5,0.0683,-8.331,1,0.0371,127.991,4,0.651,https://open.spotify.com/track/2xxKJgIpgiancRpSup5dHU,spotify:track:2xxKJgIpgiancRpSup5dHU
You Should Run,5IH5AcpMQCGSv7vtAL5c6X,single,You Should Run,2020-10-30,,,299255,43,0.359,0.636,0.776,0.00141,6,0.533,-4.019,0,0.335,120.019,4,0.257,https://open.spotify.com/track/5IH5AcpMQCGSv7vtAL5c6X,spotify:track:5IH5AcpMQCGSv7vtAL5c6X
Tjomme - DJ Koze Remix,1nTVZ7XkMnVtfOniDqKNf7,single,Tjomme (DJ Koze Remix),2021-11-09,,,362481,4,0.113,0.8,0.739,0.524,11,0.0826,-9.66,0,0.0429,112.034,4,0.838,https://open.spotify.com/track/1nTVZ7XkMnVtfOniDqKNf7,spotify:track:1nTVZ7XkMnVtfOniDqKNf7
KLK,36B9zvERwdBR7ZtGDAqibg,single,KLK,2023-01-20,,,190714,46,0.051,0.679,0.995,0.00208,7,0.645,-5.33,1,0.0696,125.975,4,0.571,https://open.spotify.com/track/36B9zvERwdBR7ZtGDAqibg,spotify:track:36B9zvERwdBR7ZtGDAqibg
Guddi Riddim,5yN3wXc6fvM5SPTFjL6c4G,single,Guddi Riddim,2022-12-20,,,210000,67,0.00147,0.72,0.978,0.819,9,0.0283,-4.495,0,0.0595,127.984,4,0.196,https://open.spotify.com/track/5yN3wXc6fvM5SPTFjL6c4G,spotify:track:5yN3wXc6fvM5SPTFjL6c4G
