track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Open End Resource - Leaving Laurel Remix,1sPXaNS4HwQl4BXlXMT4Hc,single,Open End Resource (Leaving Laurel Remix),2020-02-24,,,219240,37,0.227,0.612,0.66,0.0906,2,0.214,-8.24,1,0.0328,125.02,4,0.0673,https://open.spotify.com/track/1sPXaNS4HwQl4BXlXMT4Hc,spotify:track:1sPXaNS4HwQl4BXlXMT4Hc
Addicted,1uFKMm9oWbjKvYrxZxsiUU,album,Mythos,2016-11-04,,,289268,24,0.0931,0.827,0.491,0.0622,5,0.108,-10.595,0,0.13,117.96,4,0.709,https://open.spotify.com/track/1uFKMm9oWbjKvYrxZxsiUU,spotify:track:1uFKMm9oWbjKvYrxZxsiUU
edamame (feat. Rich Brian),1uMHCAyGmHqyygoNRuo7MV,single,edamame (feat. Rich Brian),2021-07-24,,,133706,76,0.023,0.815,0.848,0.000162,4,0.0265,-4.704,0,0.115,106.032,4,0.684,https://open.spotify.com/track/1uMHCAyGmHqyygoNRuo7MV,spotify:track:1uMHCAyGmHqyygoNRuo7MV
"Love, Peace & Harmony",1vKVGg4sQDZW4eO7qLh6WM,single,"Love, Peace & Harmony",2021-11-05,,,147060,44,0.0088,0.49,0.95,0.515,0,0.462,-5.325,1,0.0381,129.997,4,0.0785,https://open.spotify.com/track/1vKVGg4sQDZW4eO7qLh6WM,spotify:track:1vKVGg4sQDZW4eO7qLh6WM
Honey - Avalon Emerson's Deep Current Reroll,1vdRLHcktdbPJl8tGWryrG,single,Honey (Avalon Emerson's Deep Current Reroll),2020-06-17,,,361033,16,0.172,0.68,0.901,0.285,11,0.224,-8.127,0,0.051,121.783,4,0.257,https://open.spotify.com/track/1vdRLHcktdbPJl8tGWryrG,spotify:track:1vdRLHcktdbPJl8tGWryrG
Way Out,1vnu8y4TsjYmAgmijmLd6C,single,Prana EP,2020-05-08,,,351315,12,0.0000977,0.796,0.663,0.945,9,0.112,-9.494,0,0.0697,120.569,4,0.402,https://open.spotify.com/track/1vnu8y4TsjYmAgmijmLd6C,spotify:track:1vnu8y4TsjYmAgmijmLd6C
Gucci Fendi Prada,1w1s6WpKGg4wyLRvyipczX,single,Gucci Fendi Prada,2019-04-05,,,166560,38,0.0126,0.485,0.762,0.0468,7,0.383,-8.909,1,0.0454,124.936,4,0.265,https://open.spotify.com/track/1w1s6WpKGg4wyLRvyipczX,spotify:track:1w1s6WpKGg4wyLRvyipczX
Sun Phase,1yfUYv5TOkuFbePQubZlEk,single,Sun Phase,2021-07-02,,,316454,50,0.104,0.727,0.942,0.619,2,0.102,-5.95,1,0.0861,129.016,4,0.135,https://open.spotify.com/track/1yfUYv5TOkuFbePQubZlEk,spotify:track:1yfUYv5TOkuFbePQubZlEk
Water,22QE1KHFMkl96UTjeDQ4GV,single,Water,2022-07-28,,,298713,36,0.0282,0.611,0.837,0.755,4,0.104,-7.849,1,0.0419,122.002,4,0.457,https://open.spotify.com/track/22QE1KHFMkl96UTjeDQ4GV,spotify:track:22QE1KHFMkl96UTjeDQ4GV
Hot Box,23Z22W5EZCwMdOdsqNKyhG,single,Hot Box,2019-10-28,,,330281,35,0.00955,0.834,0.832,0.883,6,0.0722,-6.879,0,0.0727,127.995,4,0.365,https://open.spotify.com/track/23Z22W5EZCwMdOdsqNKyhG,spotify:track:23Z22W5EZCwMdOdsqNKyhG
Lose My Mind ( Remastered,23nARgmwUKhb4yub5Y0NtA,single,Lose My Mind ( Remastered ),2023-03-24,,,309919,4,0.00521,0.839,0.988,0.899,9,0.184,-4.407,1,0.0737,125,4,0.709,https://open.spotify.com/track/23nARgmwUKhb4yub5Y0NtA,spotify:track:23nARgmwUKhb4yub5Y0NtA
Angie (I’ve Been Lost) [feat. Angie McMahon],24CoUR3GwPXeWJzGizLzhR,album,Actual Life (April 14 - December 17 2020),2021-04-15,,,285093,62,0.14,0.72,0.888,0.23,11,0.0806,-9.254,1,0.0847,131.97,4,0.378,https://open.spotify.com/track/24CoUR3GwPXeWJzGizLzhR,spotify:track:24CoUR3GwPXeWJzGizLzhR
SuperMelt,24DpFKHenb2ZnPU7ly5UgT,album,Warehouse Summer,2022-11-23,,,281027,40,0.0189,0.802,0.911,0.0182,5,0.072,-5.277,0,0.114,129.985,4,0.329,https://open.spotify.com/track/24DpFKHenb2ZnPU7ly5UgT,spotify:track:24DpFKHenb2ZnPU7ly5UgT
Overtones - PROFF Remix,25OCPMG0ddpM2iElirdy9q,single,Overtones (The Remixes),2021-01-08,,,263606,33,0.161,0.741,0.795,0.827,11,0.117,-4.391,0,0.041,122.008,3,0.0843,https://open.spotify.com/track/25OCPMG0ddpM2iElirdy9q,spotify:track:25OCPMG0ddpM2iElirdy9q
Loose My Mind,2BWibsJ4b4tOFXFtSgIvwD,single,Loose My Mind,2019-05-27,,,309919,14,0.00521,0.839,0.988,0.9,9,0.184,-4.407,1,0.0739,125.001,4,0.709,https://open.spotify.com/track/2BWibsJ4b4tOFXFtSgIvwD,spotify:track:2BWibsJ4b4tOFXFtSgIvwD
Emoyeni,2CGJQ1ap1BBHnTyLi34vsx,single,Emoyeni,2020-07-24,,,257150,39,0.431,0.665,0.652,0.00233,6,0.106,-10.912,1,0.0571,105.046,4,0.226,https://open.spotify.com/track/2CGJQ1ap1BBHnTyLi34vsx,spotify:track:2CGJQ1ap1BBHnTyLi34vsx
Floral Decor,2CrKPgTinZordfA9xfhjQC,single,Floral Decor,2020-10-23,,,248000,49,0.436,0.527,0.723,0.903,1,0.12,-11.119,1,0.039,119.987,4,0.0359,https://open.spotify.com/track/2CrKPgTinZordfA9xfhjQC,spotify:track:2CrKPgTinZordfA9xfhjQC
Eco,2Ene2KtroHMwyI4oxwEbl9,single,Two Worlds,2018-03-23,,,332068,41,0.00124,0.697,0.577,0.346,9,0.114,-9.865,0,0.0652,125,4,0.276,https://open.spotify.com/track/2Ene2KtroHMwyI4oxwEbl9,spotify:track:2Ene2KtroHMwyI4oxwEbl9
TEMPO,2IUFjc60BspwuMtmZaRSPW,single,TEMPO,2021-06-15,,,239274,51,0.208,0.58,0.706,0.613,2,0.107,-7.121,1,0.12,123.928,3,0.184,https://open.spotify.com/track/2IUFjc60BspwuMtmZaRSPW,spotify:track:2IUFjc60BspwuMtmZaRSPW
FTLOG,2KirxdpyaTzzgVEcnq1u1i,single,FTLOG,2020-04-17,,,247869,39,0.679,0.818,0.566,0.898,8,0.0802,-12.017,1,0.0866,125.993,4,0.187,https://open.spotify.com/track/2KirxdpyaTzzgVEcnq1u1i,spotify:track:2KirxdpyaTzzgVEcnq1u1i
You,2LjVKREXkeZWUo7QIyWx2r,single,"FaCet, Vol. 1.2",2023-02-23,,,401073,22,0.000523,0.665,0.763,0.811,4,0.0641,-7.685,0,0.0624,126.004,4,0.27,https://open.spotify.com/track/2LjVKREXkeZWUo7QIyWx2r,spotify:track:2LjVKREXkeZWUo7QIyWx2r
Prelude,2LuU1JKTArWiLDQJii5DxC,album,Solé,2019-05-31,,,411353,42,0.804,0.475,0.515,0.0143,0,0.09,-9.244,1,0.0343,123.912,3,0.165,https://open.spotify.com/track/2LuU1JKTArWiLDQJii5DxC,spotify:track:2LuU1JKTArWiLDQJii5DxC
Fango Nero,2N91QUf0u7fz1bKXavMhIV,single,Elastika EP,2019-03-18,,,376062,8,0.00215,0.756,0.87,0.215,6,0.105,-11.514,0,0.064,124.143,4,0.0325,https://open.spotify.com/track/2N91QUf0u7fz1bKXavMhIV,spotify:track:2N91QUf0u7fz1bKXavMhIV
In Cadence,2PJEppZXXaTmwLALhfcUUA,single,In Cadence EP,2021-01-08,,,313497,24,0.09,0.762,0.792,0.874,9,0.188,-7.829,0,0.054,134.022,4,0.433,https://open.spotify.com/track/2PJEppZXXaTmwLALhfcUUA,spotify:track:2PJEppZXXaTmwLALhfcUUA
Open End Resource - OCULA Edit,2PtssgaplWt6pf8x5AzyNi,single,Open End Resource (OCULA Remix),2021-02-22,,,236160,35,0.149,0.553,0.733,0.0203,2,0.0906,-8.924,1,0.0275,125.017,3,0.427,https://open.spotify.com/track/2PtssgaplWt6pf8x5AzyNi,spotify:track:2PtssgaplWt6pf8x5AzyNi
Aitne - Monkey Safari Remix,2RuvKA7NSC4lPsMd2ODPXp,single,Aitne,2020-04-03,,,505376,26,0.00239,0.749,0.647,0.914,1,0.109,-12.184,0,0.0414,122.994,4,0.209,https://open.spotify.com/track/2RuvKA7NSC4lPsMd2ODPXp,spotify:track:2RuvKA7NSC4lPsMd2ODPXp
Yeah The Girls,2ST4u9GusI2ddDfuMvXA5l,single,Yeah The Girls,2022-09-02,,,194310,67,0.00117,0.755,0.968,0.773,8,0.103,-5.282,1,0.0424,126.007,4,0.785,https://open.spotify.com/track/2ST4u9GusI2ddDfuMvXA5l,spotify:track:2ST4u9GusI2ddDfuMvXA5l
Sister,2StEq5J2bCq5JiwCKbansz,single,Sister,2020-08-18,,,268829,51,0.0079,0.63,0.783,0.779,4,0.157,-7.35,1,0.0313,119.981,4,0.399,https://open.spotify.com/track/2StEq5J2bCq5JiwCKbansz,spotify:track:2StEq5J2bCq5JiwCKbansz
Magic,2TYjPIYOSoQ3Mu3ojzL0uD,single,Magic,2022-10-14,,,159187,43,0.0096,0.805,0.863,0.79,1,0.641,-8.107,0,0.0514,120.021,4,0.497,https://open.spotify.com/track/2TYjPIYOSoQ3Mu3ojzL0uD,spotify:track:2TYjPIYOSoQ3Mu3ojzL0uD
How Does It Feel,2TiScOosbsRqWWYHGorx1h,single,How Does It Feel,2018-12-07,,,185624,35,0.0223,0.732,0.766,0.00568,2,0.259,-8.216,1,0.0429,128.005,4,0.687,https://open.spotify.com/track/2TiScOosbsRqWWYHGorx1h,spotify:track:2TiScOosbsRqWWYHGorx1h
Unholy (feat. Kim Petras) - Disclosure Remix,2Tl5fhF4itz5VeXHRVGIO5,single,Unholy (feat. Kim Petras) [Disclosure Remix],2022-10-14,,,234411,67,0.00476,0.736,0.783,0.0055,1,0.343,-6.765,1,0.0504,127.998,4,0.179,https://open.spotify.com/track/2Tl5fhF4itz5VeXHRVGIO5,spotify:track:2Tl5fhF4itz5VeXHRVGIO5
Smack Yo',2UdCQIDwFvGhslUYZH5tRR,single,Smack Yo',2022-09-30,,,245669,66,0.00321,0.884,0.745,0.357,7,0.0921,-7.892,1,0.135,126.992,4,0.735,https://open.spotify.com/track/2UdCQIDwFvGhslUYZH5tRR,spotify:track:2UdCQIDwFvGhslUYZH5tRR
World Hold On - FISHER Rework,2YDOjCfkGciEXxSutB6LJR,single,World Hold On (FISHER Rework),2022-07-08,,,178304,77,0.00596,0.771,0.883,0.00607,1,0.135,-5.243,0,0.0584,127.008,4,0.895,https://open.spotify.com/track/2YDOjCfkGciEXxSutB6LJR,spotify:track:2YDOjCfkGciEXxSutB6LJR
With You - LöKii Remix,2aFAmDBycyEnj3lcS95JMe,single,With You - The Remixes,2019-09-12,,,231480,39,0.0201,0.708,0.727,0.676,9,0.37,-7.647,1,0.0389,120.012,4,0.512,https://open.spotify.com/track/2aFAmDBycyEnj3lcS95JMe,spotify:track:2aFAmDBycyEnj3lcS95JMe
Next to Me - Vintage Culture Remix,2bidvM5hM1LGiEDkgp0EUz,single,Next to Me (Remixes),2021-09-10,,,382439,58,0.000324,0.548,0.846,0.0284,4,0.242,-7.534,0,0.0295,123.001,4,0.109,https://open.spotify.com/track/2bidvM5hM1LGiEDkgp0EUz,spotify:track:2bidvM5hM1LGiEDkgp0EUz
We Got That Cool (feat. Afrojack & Icona Pop),2cFK03sObtI6AK3QKeOT5g,single,We Got That Cool (feat. Afrojack & Icona Pop),2019-06-28,,,213000,58,0.00462,0.639,0.865,0.00000126,1,0.208,-5.01,1,0.0357,124.01,4,0.611,https://open.spotify.com/track/2cFK03sObtI6AK3QKeOT5g,spotify:track:2cFK03sObtI6AK3QKeOT5g
Temperament of the Beat,2d7TJXGNI2nvyWF51CLFkJ,single,Temperament of the Beat,2021-08-26,,,388783,39,0.00054,0.81,0.862,0.921,2,0.0698,-9.494,1,0.0491,120.998,4,0.0382,https://open.spotify.com/track/2d7TJXGNI2nvyWF51CLFkJ,spotify:track:2d7TJXGNI2nvyWF51CLFkJ
Tell Me It’s True,2dd3VTFfbTNJXpvhNGnFzQ,single,Tell Me It's True,2021-04-21,,,293653,46,0.323,0.712,0.74,0.0368,8,0.0848,-6.52,1,0.0552,124.01,4,0.0936,https://open.spotify.com/track/2dd3VTFfbTNJXpvhNGnFzQ,spotify:track:2dd3VTFfbTNJXpvhNGnFzQ
Dancing In The Shadows,2edB8M0PPZCoYKm8ohDaNm,single,Dancing In The Shadows,2022-08-30,,,277432,42,0.00161,0.576,0.848,0.00144,9,0.11,-5.935,1,0.0333,130.026,4,0.532,https://open.spotify.com/track/2edB8M0PPZCoYKm8ohDaNm,spotify:track:2edB8M0PPZCoYKm8ohDaNm
Smoke Everyday - Radio Edit,2epSAcAEznHuCIldN7CS1K,single,Smoke Everyday,2020-08-05,,,191612,42,0.000157,0.766,0.84,0.292,8,0.0482,-4.94,0,0.0593,124.006,4,0.4,https://open.spotify.com/track/2epSAcAEznHuCIldN7CS1K,spotify:track:2epSAcAEznHuCIldN7CS1K
