track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Weekend,1VCHNbal0VtE2plMRzvoho,single,Weekend,2016-07-01,,,175058,58,0.26,0.684,0.774,0,7,0.108,-5.951,1,0.188,84.991,4,0.448,https://open.spotify.com/track/1VCHNbal0VtE2plMRzvoho,spotify:track:1VCHNbal0VtE2plMRzvoho
Higher,2Kpoeflreypc9B2iQeawu2,single,Higher,2016-07-08,,,230746,0,0.00649,0.463,0.766,0.0000166,6,0.581,-5.383,1,0.0511,184.075,4,0.173,https://open.spotify.com/track/2Kpoeflreypc9B2iQeawu2,spotify:track:2Kpoeflreypc9B2iQeawu2
Final Song,4qqArAiTPueDxIp7cf87h7,single,Final Song,2016-05-13,,,235826,70,0.014,0.695,0.672,0.0000795,1,0.0756,-6.109,0,0.0345,104.988,4,0.245,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,spotify:track:4qqArAiTPueDxIp7cf87h7
Golden,7mWWgH4N1YHT55irBsEMxb,single,Golden,2016-06-24,,,191854,0,0.237,0.757,0.675,0.0000148,5,0.568,-6.416,1,0.112,119.977,4,0.424,https://open.spotify.com/track/7mWWgH4N1YHT55irBsEMxb,spotify:track:7mWWgH4N1YHT55irBsEMxb
Middle,2bKhIGdMdcqCqQ2ZhSv5nE,single,Middle,2015-10-16,,,220573,0,0.0175,0.564,0.737,0,9,0.054,-4.079,1,0.0414,104.764,4,0.211,https://open.spotify.com/track/2bKhIGdMdcqCqQ2ZhSv5nE,spotify:track:2bKhIGdMdcqCqQ2ZhSv5nE
Roses (feat. ROZES) - The Him Remix,4ZsjbipIP09tLf6gdURakt,single,Roses (Remixes) (feat. ROZES),2016-01-01,,,177453,46,0.12,0.629,0.888,0.0528,1,0.255,-4.925,0,0.0519,121.953,4,0.563,https://open.spotify.com/track/4ZsjbipIP09tLf6gdURakt,spotify:track:4ZsjbipIP09tLf6gdURakt
Miles Away,0kesdV0qhIcgOghw39NpAI,single,Neon Grave,2016-03-11,,,197064,0,0.000866,0.664,0.973,0.0000492,6,0.193,-1.251,0,0.0587,99.978,4,0.525,https://open.spotify.com/track/0kesdV0qhIcgOghw39NpAI,spotify:track:0kesdV0qhIcgOghw39NpAI
Weak,24mJZpO5vC4weHpATNQXef,single,Weak,2017-06-12,,,203215,52,0.704,0.699,0.569,0,7,0.131,-5.77,1,0.0475,117.045,4,0.345,https://open.spotify.com/track/24mJZpO5vC4weHpATNQXef,spotify:track:24mJZpO5vC4weHpATNQXef
Never the Right Time,2i5rLTIyIN2kXBjh0J3gsm,album,99,2018-05-25,,,203786,46,0.663,0.65,0.292,0.00554,7,0.113,-12.676,0,0.0593,119.787,4,0.152,https://open.spotify.com/track/2i5rLTIyIN2kXBjh0J3gsm,spotify:track:2i5rLTIyIN2kXBjh0J3gsm
We Could Be Better,79t0Rc0MNLYfM1UdouczfS,single,XXEP,2015-05-12,,,239595,39,0.362,0.598,0.53,0.00000224,4,0.346,-9.417,0,0.0527,112.977,4,0.2,https://open.spotify.com/track/79t0Rc0MNLYfM1UdouczfS,spotify:track:79t0Rc0MNLYfM1UdouczfS
Feel It All Around,4V0x90QcMh4ZxwHzEWOdtK,single,Life of Leisure,2009-09-08,,,192080,68,0.000105,0.34,0.737,0.762,8,0.0699,-4.681,1,0.0582,172.022,4,0.499,https://open.spotify.com/track/4V0x90QcMh4ZxwHzEWOdtK,spotify:track:4V0x90QcMh4ZxwHzEWOdtK
Dawn Chorus,6Ype94Pq1fdg0zogE05AfQ,album,ANIMA,2019-06-27,,,323080,0,0.854,0.261,0.174,0.893,7,0.169,-16.161,1,0.0346,138.999,4,0.0393,https://open.spotify.com/track/6Ype94Pq1fdg0zogE05AfQ,spotify:track:6Ype94Pq1fdg0zogE05AfQ
Empty Room - Cabu Remix,7dEYUkZMdUs7rfOKRMr5lO,single,Empty Room,2017-04-21,,,226978,0,0.342,0.629,0.579,0.0856,3,0.119,-6.859,0,0.0358,124.966,4,0.326,https://open.spotify.com/track/7dEYUkZMdUs7rfOKRMr5lO,spotify:track:7dEYUkZMdUs7rfOKRMr5lO
Brothers,0Iu5gAorcdocbx2Nz5Vos5,single,Brothers,2019-07-12,,,134380,0,0.401,0.883,0.478,0,8,0.0694,-10.306,1,0.236,121.035,4,0.768,https://open.spotify.com/track/0Iu5gAorcdocbx2Nz5Vos5,spotify:track:0Iu5gAorcdocbx2Nz5Vos5
Superego,3iGSmyJVnhVHsSJmlvAeNP,album,Spanish Disco Deluxe,2016-05-20,,,186666,54,0.431,0.648,0.777,0.458,6,0.109,-6.972,0,0.042,155.052,4,0.973,https://open.spotify.com/track/3iGSmyJVnhVHsSJmlvAeNP,spotify:track:3iGSmyJVnhVHsSJmlvAeNP
Do You?,0tAFy8LVdMQgW6A6Nq7olS,single,"V!BEZ, Vol. 3",2019-07-26,,,195790,63,0.164,0.827,0.518,0.375,10,0.61,-8.156,0,0.343,80.729,4,0.584,https://open.spotify.com/track/0tAFy8LVdMQgW6A6Nq7olS,spotify:track:0tAFy8LVdMQgW6A6Nq7olS
passionfruit,7lW2HbFRh65PMz82J7mPnb,single,EP2,2017-11-03,,,274728,0,0.611,0.605,0.443,0.0917,8,0.111,-13.171,0,0.0351,111.87,4,0.196,https://open.spotify.com/track/7lW2HbFRh65PMz82J7mPnb,spotify:track:7lW2HbFRh65PMz82J7mPnb
"Jerusalem, New York, Berlin",7lQgoAWAFAo0XW7dW2TL1y,album,Father of the Bride,2019-05-03,,,174653,43,0.917,0.562,0.199,0,9,0.229,-10.4,1,0.0574,134.039,4,0.4,https://open.spotify.com/track/7lQgoAWAFAo0XW7dW2TL1y,spotify:track:7lQgoAWAFAo0XW7dW2TL1y
Heights,1OCrb7dmygmJiDcjdFAPR8,single,Heights,2016-04-15,,,174607,61,0.514,0.643,0.602,0.871,10,0.116,-9.178,0,0.0407,105.016,4,0.0856,https://open.spotify.com/track/1OCrb7dmygmJiDcjdFAPR8,spotify:track:1OCrb7dmygmJiDcjdFAPR8
All Of Us,1a1EL7PABTujajg6YwsOk2,single,Vegetal: Offshoots EP,2016-12-02,,,248737,26,0.142,0.848,0.733,0.00998,2,0.134,-7.489,0,0.047,114.013,4,0.207,https://open.spotify.com/track/1a1EL7PABTujajg6YwsOk2,spotify:track:1a1EL7PABTujajg6YwsOk2
Lifespan,2sO6G0hbYb8ZhLqP5VAgkK,album,Caught In Still Life,2016-12-02,,,228146,43,0.092,0.496,0.662,0.131,1,0.0624,-6.946,0,0.0318,150.046,4,0.0927,https://open.spotify.com/track/2sO6G0hbYb8ZhLqP5VAgkK,spotify:track:2sO6G0hbYb8ZhLqP5VAgkK
Do What You Love,2muTRl2whyxtWuJERhwtrs,single,Do What You Love,2021-12-31,,,452418,32,0.000507,0.752,0.676,0.786,5,0.0467,-8.895,0,0.033,116.023,4,0.369,https://open.spotify.com/track/2muTRl2whyxtWuJERhwtrs,spotify:track:2muTRl2whyxtWuJERhwtrs
HAYII,3NdtOKVyuOO5GwhU7Ts4iI,single,HAYII,2021-12-22,,,459661,41,0.0613,0.674,0.391,0.664,6,0.0603,-12.43,0,0.0441,118.005,4,0.668,https://open.spotify.com/track/3NdtOKVyuOO5GwhU7Ts4iI,spotify:track:3NdtOKVyuOO5GwhU7Ts4iI
Upset the Setup,6K4ZG8MjqI8enl8G1Dorh5,album,...One Rifle Per Family.,2012-10-02,,,220026,27,0.199,0.776,0.772,0,2,0.0928,-6.553,0,0.275,84.977,4,0.257,https://open.spotify.com/track/6K4ZG8MjqI8enl8G1Dorh5,spotify:track:6K4ZG8MjqI8enl8G1Dorh5
Sad Femme Club,43a6t6358iWCCK7mmBzyy3,album,X Marks the Swirl,2019-03-29,,,221311,34,0.0112,0.932,0.448,0,7,0.0795,-9.094,1,0.33,122.061,4,0.261,https://open.spotify.com/track/43a6t6358iWCCK7mmBzyy3,spotify:track:43a6t6358iWCCK7mmBzyy3
Floral,22jhuLu3cINdlhIfmV7E0T,single,The Attention Deficit EP,2022-07-15,,,296793,31,0.00183,0.631,0.79,0.804,2,0.0903,-8.367,0,0.0312,131.003,4,0.269,https://open.spotify.com/track/22jhuLu3cINdlhIfmV7E0T,spotify:track:22jhuLu3cINdlhIfmV7E0T
Holsten,1QY1JdMErccck5JBqqI7tH,single,Holsten,2022-09-20,,,341137,28,0.0517,0.702,0.887,0.93,7,0.164,-5.817,1,0.0545,128.009,4,0.319,https://open.spotify.com/track/1QY1JdMErccck5JBqqI7tH,spotify:track:1QY1JdMErccck5JBqqI7tH
The Last Goodbye - DJ Seinfeld Remix,4DmUdGg9eXpOb48eDjOi1p,single,The Last Goodbye Remixes N°.1,2022-09-20,,,236936,41,0.0168,0.622,0.883,0.483,11,0.0858,-7.623,0,0.0587,132.038,4,0.33,https://open.spotify.com/track/4DmUdGg9eXpOb48eDjOi1p,spotify:track:4DmUdGg9eXpOb48eDjOi1p
