track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Boogie,0DsoVv4LezXuVwowMzuPKa,single,Boogie,2022-11-11,,,330354,4,0.0000891,0.697,0.922,0.614,0,0.64,-5.62,1,0.0749,123.992,4,0.389,https://open.spotify.com/track/0DsoVv4LezXuVwowMzuPKa,spotify:track:0DsoVv4LezXuVwowMzuPKa
Break It Off,0DwVfCYLrVXgvejYbWwZAd,single,Break It Off,2021-06-04,,,95317,68,0.00311,0.544,0.888,0.0000078,6,0.076,-5.003,0,0.116,171.69,4,0.746,https://open.spotify.com/track/0DwVfCYLrVXgvejYbWwZAd,spotify:track:0DwVfCYLrVXgvejYbWwZAd
Once Again,0FzqS9TaYAKwhjdIXfphtd,single,Once Again,2022-03-11,,,160014,64,0.00446,0.725,0.883,0.761,5,0.248,-4.819,0,0.0642,126.033,4,0.0809,https://open.spotify.com/track/0FzqS9TaYAKwhjdIXfphtd,spotify:track:0FzqS9TaYAKwhjdIXfphtd
Like We Used To,0Hh84pTrYZ3tKM8YgKipEV,single,Like We Used To,2021-01-18,,,232695,34,0.34,0.719,0.47,0.865,8,0.421,-10.546,1,0.0445,115.034,4,0.403,https://open.spotify.com/track/0Hh84pTrYZ3tKM8YgKipEV,spotify:track:0Hh84pTrYZ3tKM8YgKipEV
Step To,0HsQvGaux6t1XMptT4XrhU,single,Step To,2022-09-23,,,222720,44,0.000757,0.842,0.88,0.958,4,0.0916,-8.005,0,0.0945,124.994,4,0.488,https://open.spotify.com/track/0HsQvGaux6t1XMptT4XrhU,spotify:track:0HsQvGaux6t1XMptT4XrhU
Before,0J6sIxiH8kg1gIhIX1nihQ,single,Before,2021-10-22,,,420000,46,0.00513,0.753,0.762,0.713,10,0.111,-9.634,0,0.0402,119.985,4,0.398,https://open.spotify.com/track/0J6sIxiH8kg1gIhIX1nihQ,spotify:track:0J6sIxiH8kg1gIhIX1nihQ
Ahora Todo Va - Gorgon City Remix,0KkseucFbIhvQQI7SJMwcx,single,Ahora Todo Va,2021-04-23,,,283064,34,0.00084,0.652,0.928,0.913,10,0.104,-8.595,0,0.0496,123.988,4,0.131,https://open.spotify.com/track/0KkseucFbIhvQQI7SJMwcx,spotify:track:0KkseucFbIhvQQI7SJMwcx
The Ultimate Jackin' Weapon,0MnGmo35w56vTp22pPmats,single,The Ultimate Jackin' Weapon,2021-05-07,,,333658,27,0.00283,0.627,0.99,0.00217,3,0.251,-3.235,0,0.0737,122.981,4,0.759,https://open.spotify.com/track/0MnGmo35w56vTp22pPmats,spotify:track:0MnGmo35w56vTp22pPmats
Traveller,0NMrdzOVA0mgzeCpyKjrvI,album,Dragons,2021-06-25,,,250680,10,0.238,0.761,0.863,0.882,1,0.098,-8.177,1,0.0356,125.013,4,0.23,https://open.spotify.com/track/0NMrdzOVA0mgzeCpyKjrvI,spotify:track:0NMrdzOVA0mgzeCpyKjrvI
Suable - Extended,0OX7VOd2bUPqm2uvx9S8tA,single,Suable,2020-11-20,,,253658,1,0.00426,0.858,0.854,0.643,2,0.0698,-5.157,1,0.0823,123,4,0.34,https://open.spotify.com/track/0OX7VOd2bUPqm2uvx9S8tA,spotify:track:0OX7VOd2bUPqm2uvx9S8tA
NO SKIN,0ObzkSnoXbfcJxOjwG09u0,single,NO SKIN,2021-07-07,,,278124,60,0.332,0.429,0.669,0.824,10,0.107,-7.488,0,0.0438,119.891,4,0.102,https://open.spotify.com/track/0ObzkSnoXbfcJxOjwG09u0,spotify:track:0ObzkSnoXbfcJxOjwG09u0
Respect,0PGMoJ07KjbpVVSiK30Eoe,single,Respect,2020-09-11,,,286451,37,0.00103,0.789,0.972,0.0614,0,0.401,-2.715,1,0.0908,124.005,4,0.774,https://open.spotify.com/track/0PGMoJ07KjbpVVSiK30Eoe,spotify:track:0PGMoJ07KjbpVVSiK30Eoe
Baiana - Cosme Martin & Christian Vila Remix,0PScxqVsG6O2Cqvg4VMgmF,single,Baiana (Cosme Martin & Christian Vila Remix),2016-03-04,,,467816,42,0.00625,0.825,0.817,0.773,7,0.114,-5.373,1,0.0734,117.988,4,0.533,https://open.spotify.com/track/0PScxqVsG6O2Cqvg4VMgmF,spotify:track:0PScxqVsG6O2Cqvg4VMgmF
Meet Again,0RBabLLjDBWUResDuvf24V,single,Meet Again,2020-07-10,,,221816,37,0.0256,0.629,0.892,0.687,0,0.104,-4.775,1,0.0775,124.987,4,0.438,https://open.spotify.com/track/0RBabLLjDBWUResDuvf24V,spotify:track:0RBabLLjDBWUResDuvf24V
Feel It,0RPl6cyrs4EWFSu9D1g5L4,single,Feel It,2018-09-14,,,181935,20,0.00168,0.538,0.904,0.637,10,0.538,-4.58,1,0.0551,123.989,4,0.0731,https://open.spotify.com/track/0RPl6cyrs4EWFSu9D1g5L4,spotify:track:0RPl6cyrs4EWFSu9D1g5L4
Do It Again (feat. Youngr) - FKA Mash Remix,0Rc2Zn409GyoRz1CcZbRvP,single,Do It Again (feat. Youngr) [FKA Mash Remix],2022-04-08,,,219565,12,0.00389,0.759,0.803,0.0584,2,0.0441,-7.056,1,0.0363,114.972,4,0.593,https://open.spotify.com/track/0Rc2Zn409GyoRz1CcZbRvP,spotify:track:0Rc2Zn409GyoRz1CcZbRvP
Make Me Feel,0RoGOiZUCQyqAZSPBSk75T,single,Make Me Feel,2021-03-26,,,201904,66,0.0251,0.767,0.669,0.833,2,0.117,-9.151,1,0.0449,126.013,4,0.435,https://open.spotify.com/track/0RoGOiZUCQyqAZSPBSk75T,spotify:track:0RoGOiZUCQyqAZSPBSk75T
Beyond Beliefs,0SbDNXZYqfsMarINcb72X5,single,Beyond Beliefs,2021-07-07,,,313586,58,0.709,0.652,0.602,0.942,1,0.186,-13.98,1,0.0338,124.012,4,0.0399,https://open.spotify.com/track/0SbDNXZYqfsMarINcb72X5,spotify:track:0SbDNXZYqfsMarINcb72X5
Hummingbird,0UY6ggZPalSXs3ue8tVcts,single,Postcards,2022-07-29,,,177786,47,0.00379,0.677,0.832,0.9,8,0.176,-7.606,0,0.035,129.029,4,0.678,https://open.spotify.com/track/0UY6ggZPalSXs3ue8tVcts,spotify:track:0UY6ggZPalSXs3ue8tVcts
Alone - Original Mix,0Uhq3zZPBoHXFtGaZmhYqg,single,Alone EP,2018-06-11,,,411505,34,0.0146,0.725,0.77,0.563,7,0.12,-7.421,1,0.164,130.002,4,0.14,https://open.spotify.com/track/0Uhq3zZPBoHXFtGaZmhYqg,spotify:track:0Uhq3zZPBoHXFtGaZmhYqg
Apricots,0WfOuXw05LJq4ik1lVvTzi,album,Isles,2021-01-22,,,246506,67,0.347,0.819,0.599,0.824,11,0.083,-6.778,1,0.039,127.986,4,0.489,https://open.spotify.com/track/0WfOuXw05LJq4ik1lVvTzi,spotify:track:0WfOuXw05LJq4ik1lVvTzi
Carry On - Cat Dealers Remix,0WiLUVSO3YLxDaoae5B7fo,single,Carry On (Cat Dealers Remix),2020-09-11,,,198095,29,0.00102,0.599,0.912,0.000268,0,0.344,-6.851,1,0.0746,125.992,4,0.553,https://open.spotify.com/track/0WiLUVSO3YLxDaoae5B7fo,spotify:track:0WiLUVSO3YLxDaoae5B7fo
Amor,0XP4jb9IjvliEXDt8rK3XY,single,Amor,2022-04-01,,,155714,63,0.0358,0.804,0.973,0.675,3,0.323,-5.962,0,0.0575,125.992,4,0.491,https://open.spotify.com/track/0XP4jb9IjvliEXDt8rK3XY,spotify:track:0XP4jb9IjvliEXDt8rK3XY
Twin Souls,0XXWZcLfM8drFINoxPx5fC,single,Twin Souls,2020-10-20,,,269460,48,0.259,0.577,0.873,0.947,6,0.118,-6.657,1,0.0344,122.982,4,0.201,https://open.spotify.com/track/0XXWZcLfM8drFINoxPx5fC,spotify:track:0XXWZcLfM8drFINoxPx5fC
Puzzle (feat. Malena Maria),0YludRHvePQ6wgu1I032FO,single,Puzzle (feat. Malena Maria),2020-12-25,,,485760,38,0.000105,0.736,0.72,0.868,5,0.0868,-10.587,1,0.046,124.991,4,0.421,https://open.spotify.com/track/0YludRHvePQ6wgu1I032FO,spotify:track:0YludRHvePQ6wgu1I032FO
Don't Go Yet - Major Lazer Dub,0cKTYKbf4ibkIHUVziUMcW,single,Don't Go Yet (Major Lazer Dub),2021-09-10,,,363499,35,0.057,0.904,0.702,0.0542,0,0.0843,-7.018,0,0.0741,124.996,4,0.191,https://open.spotify.com/track/0cKTYKbf4ibkIHUVziUMcW,spotify:track:0cKTYKbf4ibkIHUVziUMcW
Mon Cheri - LP Giobbi Remix,0e6CPJzNGe0v2jvWnyoYso,single,Mon Cheri (LP Giobbi Remix),2021-07-09,,,326400,34,0.0407,0.609,0.758,0,7,0.117,-4.488,0,0.052,124.992,4,0.118,https://open.spotify.com/track/0e6CPJzNGe0v2jvWnyoYso,spotify:track:0e6CPJzNGe0v2jvWnyoYso
Wild - MEDUZA Remix,0eHT54ehADNQkSypa0YGgp,single,Wild (MEDUZA Remix),2020-09-18,,,185806,50,0.0326,0.578,0.748,0.00255,0,0.143,-5.609,0,0.046,123.973,4,0.17,https://open.spotify.com/track/0eHT54ehADNQkSypa0YGgp,spotify:track:0eHT54ehADNQkSypa0YGgp
Up Down Jumper,0evYoPRWnnQ6ACNC0LJPul,single,Up Down Jumper,2022-06-10,,,432000,63,0.000379,0.795,0.652,0.881,2,0.0879,-8.042,1,0.0434,124.995,4,0.121,https://open.spotify.com/track/0evYoPRWnnQ6ACNC0LJPul,spotify:track:0evYoPRWnnQ6ACNC0LJPul
Original Sin,0fp6PDlnCkmdE0F3s0tfr6,single,Original Sin,2022-02-04,,,171598,64,0.165,0.779,0.727,0.0194,11,0.32,-8.59,0,0.053,124.021,4,0.455,https://open.spotify.com/track/0fp6PDlnCkmdE0F3s0tfr6,spotify:track:0fp6PDlnCkmdE0F3s0tfr6
Forests,0ftXz1tRf3qdZ1T7Ffo29u,single,Beaches,2020-12-04,,,419616,34,0.0726,0.622,0.823,0.921,2,0.0818,-10.376,0,0.0423,122.513,4,0.382,https://open.spotify.com/track/0ftXz1tRf3qdZ1T7Ffo29u,spotify:track:0ftXz1tRf3qdZ1T7Ffo29u
Foolproof,0hFv8cFtw4zmcQonKZUA9b,single,Foolproof,2021-03-19,,,267348,51,0.157,0.628,0.831,0.0953,5,0.0714,-6.207,0,0.0356,124.001,4,0.267,https://open.spotify.com/track/0hFv8cFtw4zmcQonKZUA9b,spotify:track:0hFv8cFtw4zmcQonKZUA9b
Deep (with DJ Snake & Yung Felix),0hSdx0sbSmYRVJzZTuspu0,single,Deep (with DJ Snake & Yung Felix),2022-09-23,,,213984,50,0.0179,0.954,0.791,0.0000292,9,0.29,-5.717,0,0.26,128.005,4,0.493,https://open.spotify.com/track/0hSdx0sbSmYRVJzZTuspu0,spotify:track:0hSdx0sbSmYRVJzZTuspu0
Ecstasy (Over & Over) - Model Man Remix,0khE5TLTG1KUFDxiZxri4m,single,Ecstasy (Over & Over) [Model Man Remix],2020-08-28,,,203453,43,0.119,0.624,0.746,0.723,5,0.137,-8.722,1,0.0371,117.959,4,0.339,https://open.spotify.com/track/0khE5TLTG1KUFDxiZxri4m,spotify:track:0khE5TLTG1KUFDxiZxri4m
